MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
262,07/03/2020,Sevilla,2,Visitante,Ath Madrid,Empate,Empate,2,4,4,16,4,0,19-20
263,07/03/2020,Barcelona,1,Local,Sociedad,Victoria,Empate,0,6,4,12,4,0,19-20
263,07/03/2020,Sociedad,0,Visitante,Barcelona,Derrota,Empate,0,1,4,10,3,0,19-20
264,07/03/2020,Getafe,0,Local,Celta,Empate,Empate,0,6,9,18,6,1,19-20
264,07/03/2020,Celta,0,Visitante,Getafe,Empate,Empate,0,2,1,14,5,0,19-20
265,08/03/2020,Osasuna,1,Local,Espanol,Victoria,Empate,0,6,6,17,3,0,19-20
265,08/03/2020,Espanol,0,Visitante,Osasuna,Derrota,Empate,0,2,2,12,3,1,19-20
266,08/03/2020,Valladolid,1,Local,Ath Bilbao,Derrota,Derrota,0,2,8,9,1,0,19-20
266,08/03/2020,Ath Bilbao,4,Visitante,Valladolid,Victoria,Victoria,2,5,1,13,2,0,19-20
267,08/03/2020,Levante,1,Local,Granada,Empate,Victoria,1,3,6,21,3,0,19-20
267,08/03/2020,Granada,1,Visitante,Levante,Empate,Derrota,0,7,4,13,3,0,19-20
268,08/03/2020,Villarreal,1,Local,Leganes,Derrota,Victoria,1,5,2,10,4,0,19-20
268,08/03/2020,Leganes,2,Visitante,Villarreal,Victoria,Derrota,0,7,5,11,3,0,19-20
269,08/03/2020,Betis,2,Local,Real Madrid,Victoria,Empate,1,3,6,8,1,0,19-20
269,08/03/2020,Real Madrid,1,Visitante,Betis,Derrota,Empate,1,4,2,11,1,0,19-20
270,10/03/2020,Eibar,1,Local,Sociedad,Derrota,Derrota,0,4,3,12,3,0,19-20
270,10/03/2020,Sociedad,2,Visitante,Eibar,Victoria,Victoria,1,2,1,10,2,0,19-20
271,11/06/2020,Sevilla,2,Local,Betis,Victoria,Empate,0,5,11,13,0,0,19-20
271,11/06/2020,Betis,0,Visitante,Sevilla,Derrota,Empate,0,1,2,16,2,0,19-20
272,12/06/2020,Granada,2,Local,Getafe,Victoria,Derrota,0,4,2,17,6,0,19-20
272,12/06/2020,Getafe,1,Visitante,Granada,Derrota,Victoria,1,2,3,16,4,0,19-20
273,12/06/2020,Valencia,1,Local,Levante,Empate,Empate,0,3,0,11,1,0,19-20
273,12/06/2020,Levante,1,Visitante,Valencia,Empate,Empate,0,4,6,13,4,1,19-20
