MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
66,01/10/17,Las Palmas,0,Visitante,Barcelona,Derrota,Empate,0,1,3,11,1,0,17-18
67,01/10/17,Real Madrid,2,Local,Espanol,Victoria,Victoria,1,8,10,8,2,0,17-18
67,01/10/17,Espanol,0,Visitante,Real Madrid,Derrota,Derrota,0,3,3,10,2,0,17-18
68,01/10/17,Sociedad,4,Local,Betis,Empate,Empate,2,6,12,9,3,0,17-18
68,01/10/17,Betis,4,Visitante,Sociedad,Empate,Empate,2,6,5,18,3,0,17-18
69,01/10/17,Valencia,3,Local,Ath Bilbao,Victoria,Victoria,2,6,2,18,3,0,17-18
69,01/10/17,Ath Bilbao,2,Visitante,Valencia,Derrota,Derrota,0,6,8,16,4,0,17-18
70,01/10/17,Villarreal,3,Local,Eibar,Victoria,Victoria,1,6,6,15,2,0,17-18
70,01/10/17,Eibar,0,Visitante,Villarreal,Derrota,Derrota,0,1,3,9,1,0,17-18
71,13/10/17,Espanol,0,Local,Levante,Empate,Empate,0,6,9,9,2,0,17-18
71,13/10/17,Levante,0,Visitante,Espanol,Empate,Empate,0,3,4,13,3,0,17-18
72,14/10/17,Alaves,0,Local,Sociedad,Derrota,Empate,0,0,4,11,1,0,17-18
72,14/10/17,Sociedad,2,Visitante,Alaves,Victoria,Empate,0,6,9,7,1,0,17-18
73,14/10/17,Ath Bilbao,1,Local,Sevilla,Victoria,Victoria,1,2,6,18,5,0,17-18
73,14/10/17,Sevilla,0,Visitante,Ath Bilbao,Derrota,Derrota,0,6,6,9,5,0,17-18
74,14/10/17,Ath Madrid,1,Local,Barcelona,Empate,Victoria,1,4,2,12,3,0,17-18
74,14/10/17,Barcelona,1,Visitante,Ath Madrid,Empate,Derrota,0,7,1,10,2,0,17-18
75,14/10/17,Getafe,1,Local,Real Madrid,Derrota,Derrota,0,3,4,23,2,0,17-18
75,14/10/17,Real Madrid,2,Visitante,Getafe,Victoria,Victoria,1,6,7,8,3,0,17-18
76,15/10/17,Betis,3,Local,Valencia,Derrota,Derrota,0,6,7,11,1,0,17-18
76,15/10/17,Valencia,6,Visitante,Betis,Victoria,Victoria,2,9,5,11,4,0,17-18
77,15/10/17,Eibar,0,Local,La Coruna,Empate,Empate,0,6,10,9,2,0,17-18
77,15/10/17,La Coruna,0,Visitante,Eibar,Empate,Empate,0,3,1,10,2,0,17-18
78,15/10/17,Girona,1,Local,Villarreal,Derrota,Derrota,1,3,8,12,3,0,17-18
78,15/10/17,Villarreal,2,Visitante,Girona,Victoria,Victoria,2,2,1,20,4,0,17-18
79,15/10/17,Malaga,0,Local,Leganes,Derrota,Empate,0,5,4,21,4,1,17-18
79,15/10/17,Leganes,2,Visitante,Malaga,Victoria,Empate,0,9,2,21,3,0,17-18
80,16/10/17,Las Palmas,2,Local,Celta,Derrota,Derrota,0,11,14,13,2,0,17-18
80,16/10/17,Celta,5,Visitante,Las Palmas,Victoria,Victoria,2,7,3,12,1,1,17-18
81,21/10/17,Barcelona,2,Local,Malaga,Victoria,Victoria,1,4,4,10,1,0,17-18
81,21/10/17,Malaga,0,Visitante,Barcelona,Derrota,Derrota,0,5,3,11,4,0,17-18
82,21/10/17,Betis,2,Local,Alaves,Victoria,Victoria,1,5,6,18,2,0,17-18
82,21/10/17,Alaves,0,Visitante,Betis,Derrota,Derrota,0,3,5,9,2,0,17-18
83,21/10/17,Levante,1,Local,Getafe,Empate,Empate,0,1,3,18,1,0,17-18
83,21/10/17,Getafe,1,Visitante,Levante,Empate,Empate,0,5,2,16,3,0,17-18
84,21/10/17,Valencia,4,Local,Sevilla,Victoria,Victoria,1,8,7,15,2,0,17-18
84,21/10/17,Sevilla,0,Visitante,Valencia,Derrota,Derrota,0,5,10,21,4,0,17-18
85,22/10/17,Celta,0,Local,Ath Madrid,Derrota,Derrota,0,8,4,13,3,0,17-18
85,22/10/17,Ath Madrid,1,Visitante,Celta,Victoria,Victoria,1,2,4,19,5,0,17-18
86,22/10/17,Leganes,1,Local,Ath Bilbao,Victoria,Empate,0,4,4,16,3,0,17-18
86,22/10/17,Ath Bilbao,0,Visitante,Leganes,Derrota,Empate,0,1,3,15,4,0,17-18
87,22/10/17,Real Madrid,3,Local,Eibar,Victoria,Victoria,2,7,5,9,1,0,17-18
87,22/10/17,Eibar,0,Visitante,Real Madrid,Derrota,Derrota,0,2,2,7,1,0,17-18
88,22/10/17,Villarreal,4,Local,Las Palmas,Victoria,Empate,0,9,9,14,1,0,17-18
88,22/10/17,Las Palmas,0,Visitante,Villarreal,Derrota,Empate,0,5,6,9,5,0,17-18
89,23/10/17,La Coruna,1,Local,Girona,Derrota,Derrota,0,6,9,9,3,0,17-18
89,23/10/17,Girona,2,Visitante,La Coruna,Victoria,Victoria,1,6,7,16,8,0,17-18
90,23/10/17,Sociedad,1,Local,Espanol,Empate,Derrota,0,5,10,12,4,1,17-18
90,23/10/17,Espanol,1,Visitante,Sociedad,Empate,Victoria,1,1,1,15,4,0,17-18
91,28/10/17,Alaves,1,Local,Valencia,Derrota,Derrota,0,6,6,19,5,0,17-18
91,28/10/17,Valencia,2,Visitante,Alaves,Victoria,Victoria,1,2,4,18,1,0,17-18
92,28/10/17,Ath Bilbao,0,Local,Barcelona,Derrota,Derrota,0,5,6,15,1,0,17-18
92,28/10/17,Barcelona,2,Visitante,Ath Bilbao,Victoria,Victoria,1,5,4,12,4,0,17-18
93,28/10/17,Ath Madrid,1,Local,Villarreal,Empate,Empate,0,6,11,13,0,0,17-18
93,28/10/17,Villarreal,1,Visitante,Ath Madrid,Empate,Empate,0,4,6,20,4,0,17-18
94,28/10/17,Sevilla,2,Local,Leganes,Victoria,Victoria,1,5,5,16,0,0,17-18
94,28/10/17,Leganes,1,Visitante,Sevilla,Derrota,Derrota,0,1,6,19,3,0,17-18
95,29/10/17,Eibar,2,Local,Levante,Empate,Derrota,0,6,6,8,1,0,17-18
95,29/10/17,Levante,2,Visitante,Eibar,Empate,Victoria,2,2,2,16,3,0,17-18
96,29/10/17,Getafe,2,Local,Sociedad,Victoria,Derrota,0,5,8,19,3,0,17-18
96,29/10/17,Sociedad,1,Visitante,Getafe,Derrota,Victoria,1,4,7,16,2,0,17-18
97,29/10/17,Girona,2,Local,Real Madrid,Victoria,Derrota,0,4,2,21,2,0,17-18
97,29/10/17,Real Madrid,1,Visitante,Girona,Derrota,Victoria,1,6,7,11,1,0,17-18
98,29/10/17,Malaga,2,Local,Celta,Victoria,Victoria,1,4,4,20,2,0,17-18
98,29/10/17,Celta,1,Visitante,Malaga,Derrota,Derrota,0,2,1,12,3,0,17-18
99,30/10/17,Espanol,1,Local,Betis,Victoria,Empate,0,4,5,10,2,0,17-18
99,30/10/17,Betis,0,Visitante,Espanol,Derrota,Empate,0,4,3,17,5,0,17-18
100,30/10/17,Las Palmas,1,Local,La Coruna,Derrota,Empate,1,5,8,11,1,0,17-18
100,30/10/17,La Coruna,3,Visitante,Las Palmas,Victoria,Empate,1,5,5,15,1,0,17-18
101,03/11/17,Betis,2,Local,Getafe,Empate,Derrota,0,4,4,10,2,0,17-18
101,03/11/17,Getafe,2,Visitante,Betis,Empate,Victoria,2,2,6,14,6,0,17-18
102,04/11/17,Alaves,1,Local,Espanol,Victoria,Victoria,1,6,3,29,7,0,17-18
102,04/11/17,Espanol,0,Visitante,Alaves,Derrota,Derrota,0,3,8,9,2,1,17-18
103,04/11/17,Barcelona,2,Local,Sevilla,Victoria,Victoria,1,6,3,10,1,0,17-18
103,04/11/17,Sevilla,1,Visitante,Barcelona,Derrota,Derrota,0,3,3,12,0,0,17-18
104,04/11/17,La Coruna,0,Local,Ath Madrid,Derrota,Empate,0,1,4,17,4,0,17-18
104,04/11/17,Ath Madrid,1,Visitante,La Coruna,Victoria,Empate,0,3,4,10,2,0,17-18
105,04/11/17,Valencia,3,Local,Leganes,Victoria,Victoria,1,7,4,11,1,0,17-18
105,04/11/17,Leganes,0,Visitante,Valencia,Derrota,Derrota,0,6,7,13,2,0,17-18
106,05/11/17,Celta,3,Local,Ath Bilbao,Victoria,Victoria,3,5,3,13,2,0,17-18
106,05/11/17,Ath Bilbao,1,Visitante,Celta,Derrota,Derrota,1,5,6,17,3,0,17-18
107,05/11/17,Levante,1,Local,Girona,Derrota,Empate,0,4,7,10,3,0,17-18
107,05/11/17,Girona,2,Visitante,Levante,Victoria,Empate,0,5,2,16,4,0,17-18
108,05/11/17,Real Madrid,3,Local,Las Palmas,Victoria,Victoria,1,9,9,9,2,0,17-18
108,05/11/17,Las Palmas,0,Visitante,Real Madrid,Derrota,Derrota,0,1,2,9,1,0,17-18
109,05/11/17,Sociedad,3,Local,Eibar,Victoria,Victoria,2,6,3,10,0,0,17-18
109,05/11/17,Eibar,1,Visitante,Sociedad,Derrota,Derrota,0,5,6,17,3,0,17-18
110,05/11/17,Villarreal,2,Local,Malaga,Victoria,Empate,0,3,6,18,2,0,17-18
110,05/11/17,Malaga,0,Visitante,Villarreal,Derrota,Empate,0,2,4,12,4,0,17-18
111,17/11/17,Girona,1,Local,Sociedad,Empate,Derrota,0,4,3,28,4,0,17-18
111,17/11/17,Sociedad,1,Visitante,Girona,Empate,Victoria,1,5,6,10,2,0,17-18
112,18/11/17,Ath Madrid,0,Local,Real Madrid,Empate,Empate,0,1,7,21,6,0,17-18
112,18/11/17,Real Madrid,0,Visitante,Ath Madrid,Empate,Empate,0,3,9,6,2,0,17-18
113,18/11/17,Getafe,4,Local,Alaves,Victoria,Victoria,2,8,4,18,3,0,17-18
113,18/11/17,Alaves,1,Visitante,Getafe,Derrota,Derrota,0,5,5,14,3,0,17-18
114,18/11/17,Leganes,0,Local,Barcelona,Derrota,Derrota,0,7,6,25,1,0,17-18
114,18/11/17,Barcelona,3,Visitante,Leganes,Victoria,Victoria,1,7,3,10,2,0,17-18
115,18/11/17,Sevilla,2,Local,Celta,Victoria,Empate,1,5,1,20,3,0,17-18
115,18/11/17,Celta,1,Visitante,Sevilla,Derrota,Empate,1,5,2,17,2,0,17-18
116,19/11/17,Ath Bilbao,1,Local,Villarreal,Empate,Derrota,0,3,9,10,1,0,17-18
116,19/11/17,Villarreal,1,Visitante,Ath Bilbao,Empate,Victoria,1,4,7,16,3,0,17-18
117,19/11/17,Espanol,0,Local,Valencia,Derrota,Empate,0,4,3,11,0,0,17-18
117,19/11/17,Valencia,2,Visitante,Espanol,Victoria,Empate,0,3,4,17,4,0,17-18
118,19/11/17,Las Palmas,0,Local,Levante,Derrota,Empate,0,5,3,9,1,0,17-18
118,19/11/17,Levante,2,Visitante,Las Palmas,Victoria,Empate,0,6,5,22,4,0,17-18
119,19/11/17,Malaga,3,Local,La Coruna,Victoria,Empate,1,5,5,16,4,0,17-18
119,19/11/17,La Coruna,2,Visitante,Malaga,Derrota,Empate,1,4,4,15,5,0,17-18
120,20/11/17,Eibar,5,Local,Betis,Victoria,Victoria,2,7,5,10,2,0,17-18
120,20/11/17,Betis,0,Visitante,Eibar,Derrota,Derrota,0,0,2,9,2,1,17-18
121,24/11/17,Celta,1,Local,Leganes,Victoria,Victoria,1,7,3,13,2,0,17-18
121,24/11/17,Leganes,0,Visitante,Celta,Derrota,Derrota,0,2,4,16,3,0,17-18
122,25/11/17,Alaves,1,Local,Eibar,Derrota,Derrota,0,2,2,18,7,1,17-18
122,25/11/17,Eibar,2,Visitante,Alaves,Victoria,Victoria,1,6,5,19,3,1,17-18
123,25/11/17,Betis,2,Local,Girona,Empate,Derrota,0,6,3,9,2,0,17-18
123,25/11/17,Girona,2,Visitante,Betis,Empate,Victoria,1,7,5,16,1,0,17-18
124,25/11/17,Levante,0,Local,Ath Madrid,Derrota,Derrota,0,2,2,11,2,0,17-18
124,25/11/17,Ath Madrid,5,Visitante,Levante,Victoria,Victoria,2,11,3,14,1,0,17-18
125,25/11/17,Real Madrid,3,Local,Malaga,Victoria,Victoria,2,9,6,15,1,0,17-18
125,25/11/17,Malaga,2,Visitante,Real Madrid,Derrota,Derrota,1,3,0,13,2,0,17-18
126,26/11/17,La Coruna,2,Local,Ath Bilbao,Empate,Empate,1,4,5,11,4,0,17-18
126,26/11/17,Ath Bilbao,2,Visitante,La Coruna,Empate,Empate,1,3,2,14,1,0,17-18
127,26/11/17,Sociedad,2,Local,Las Palmas,Empate,Empate,1,3,11,22,4,1,17-18
127,26/11/17,Las Palmas,2,Visitante,Sociedad,Empate,Empate,1,7,3,14,3,0,17-18
128,26/11/17,Valencia,1,Local,Barcelona,Empate,Empate,0,1,3,12,4,0,17-18
128,26/11/17,Barcelona,1,Visitante,Valencia,Empate,Empate,0,8,9,11,0,0,17-18
129,26/11/17,Villarreal,2,Local,Sevilla,Derrota,Victoria,1,4,6,9,4,1,17-18
129,26/11/17,Sevilla,3,Visitante,Villarreal,Victoria,Derrota,0,4,6,17,3,0,17-18
130,27/11/17,Espanol,1,Local,Getafe,Victoria,Empate,0,5,6,12,3,0,17-18
130,27/11/17,Getafe,0,Visitante,Espanol,Derrota,Empate,0,4,4,18,6,0,17-18
131,01/12/17,Malaga,0,Local,Levante,Empate,Empate,0,2,7,12,1,0,17-18
131,01/12/17,Levante,0,Visitante,Malaga,Empate,Empate,0,3,2,15,3,0,17-18
132,02/12/17,Ath Bilbao,0,Local,Real Madrid,Empate,Empate,0,4,3,20,2,0,17-18
132,02/12/17,Real Madrid,0,Visitante,Ath Bilbao,Empate,Empate,0,4,5,13,5,1,17-18
133,02/12/17,Ath Madrid,2,Local,Sociedad,Victoria,Derrota,0,10,5,12,1,0,17-18
133,02/12/17,Sociedad,1,Visitante,Ath Madrid,Derrota,Victoria,1,2,6,10,2,0,17-18
134,02/12/17,Barcelona,2,Local,Celta,Empate,Empate,1,7,4,11,3,0,17-18
134,02/12/17,Celta,2,Visitante,Barcelona,Empate,Empate,1,5,1,12,6,0,17-18
135,02/12/17,Sevilla,2,Local,La Coruna,Victoria,Victoria,1,6,6,12,1,0,17-18
135,02/12/17,La Coruna,0,Visitante,Sevilla,Derrota,Derrota,0,3,7,16,3,0,17-18
136,03/12/17,Eibar,3,Local,Espanol,Victoria,Victoria,2,5,3,13,3,0,17-18
136,03/12/17,Espanol,1,Visitante,Eibar,Derrota,Derrota,0,3,2,16,3,0,17-18
137,03/12/17,Getafe,1,Local,Valencia,Victoria,Empate,0,3,5,18,8,1,17-18
