MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
1,18/08/12,Celta,0,Local,Malaga,Derrota,Empate,0,3,8,13,2,0,12-13
1,18/08/12,Malaga,1,Visitante,Celta,Victoria,Empate,0,6,9,9,0,0,12-13
2,18/08/12,Mallorca,2,Local,Espanol,Victoria,Empate,1,9,7,14,3,0,12-13
2,18/08/12,Espanol,1,Visitante,Mallorca,Derrota,Empate,1,5,4,14,2,0,12-13
3,18/08/12,Sevilla,2,Local,Getafe,Victoria,Victoria,2,5,8,15,4,0,12-13
3,18/08/12,Getafe,1,Visitante,Sevilla,Derrota,Derrota,0,3,8,17,4,0,12-13
4,19/08/12,Ath Bilbao,3,Local,Betis,Derrota,Derrota,0,8,11,12,2,0,12-13
4,19/08/12,Betis,5,Visitante,Ath Bilbao,Victoria,Victoria,3,9,4,17,2,0,12-13
5,19/08/12,Barcelona,5,Local,Sociedad,Victoria,Victoria,4,10,9,9,2,0,12-13
5,19/08/12,Sociedad,1,Visitante,Barcelona,Derrota,Derrota,1,2,1,12,3,0,12-13
6,19/08/12,Levante,1,Local,Ath Madrid,Empate,Empate,1,1,3,17,2,0,12-13
6,19/08/12,Ath Madrid,1,Visitante,Levante,Empate,Empate,1,3,6,7,1,0,12-13
7,19/08/12,Real Madrid,1,Local,Valencia,Empate,Empate,1,9,12,10,1,0,12-13
7,19/08/12,Valencia,1,Visitante,Real Madrid,Empate,Empate,1,1,5,16,4,0,12-13
8,20/08/12,La Coruna,2,Local,Osasuna,Victoria,Empate,0,3,5,14,3,0,12-13
8,20/08/12,Osasuna,0,Visitante,La Coruna,Derrota,Empate,0,1,7,13,4,0,12-13
9,20/08/12,Vallecano,1,Local,Granada,Victoria,Empate,0,3,3,13,2,0,12-13
9,20/08/12,Granada,0,Visitante,Vallecano,Derrota,Empate,0,3,5,9,0,0,12-13
10,20/08/12,Zaragoza,0,Local,Valladolid,Derrota,Derrota,0,3,4,17,2,0,12-13
10,20/08/12,Valladolid,1,Visitante,Zaragoza,Victoria,Victoria,1,2,4,14,5,0,12-13
11,25/08/12,Betis,1,Local,Vallecano,Derrota,Empate,1,4,6,14,5,0,12-13
11,25/08/12,Vallecano,2,Visitante,Betis,Victoria,Empate,1,5,8,17,5,0,12-13
12,25/08/12,Espanol,1,Local,Zaragoza,Derrota,Victoria,1,1,5,16,4,1,12-13
12,25/08/12,Zaragoza,2,Visitante,Espanol,Victoria,Derrota,0,5,3,21,4,0,12-13
13,25/08/12,Malaga,1,Local,Mallorca,Empate,Empate,0,6,14,7,2,1,12-13
13,25/08/12,Mallorca,1,Visitante,Malaga,Empate,Empate,0,4,4,12,4,0,12-13
14,25/08/12,Sociedad,2,Local,Celta,Victoria,Empate,0,6,7,17,5,0,12-13
14,25/08/12,Celta,1,Visitante,Sociedad,Derrota,Empate,0,4,7,16,2,0,12-13
15,26/08/12,Getafe,2,Local,Real Madrid,Victoria,Derrota,0,3,3,12,3,0,12-13
15,26/08/12,Real Madrid,1,Visitante,Getafe,Derrota,Victoria,1,5,7,11,1,1,12-13
16,26/08/12,Granada,1,Local,Sevilla,Empate,Empate,1,7,6,15,4,0,12-13
16,26/08/12,Sevilla,1,Visitante,Granada,Empate,Empate,1,3,0,15,2,1,12-13
17,26/08/12,Osasuna,1,Local,Barcelona,Derrota,Victoria,1,5,4,17,6,1,12-13
17,26/08/12,Barcelona,2,Visitante,Osasuna,Victoria,Derrota,0,10,7,11,3,0,12-13
18,26/08/12,Valencia,3,Local,La Coruna,Empate,Victoria,3,5,2,16,5,1,12-13
18,26/08/12,La Coruna,3,Visitante,Valencia,Empate,Derrota,1,8,10,10,2,0,12-13
19,27/08/12,Ath Madrid,4,Local,Ath Bilbao,Victoria,Victoria,2,14,10,11,3,0,12-13
19,27/08/12,Ath Bilbao,0,Visitante,Ath Madrid,Derrota,Derrota,0,0,4,13,3,0,12-13
20,27/08/12,Valladolid,2,Local,Levante,Victoria,Victoria,1,7,7,11,1,0,12-13
20,27/08/12,Levante,0,Visitante,Valladolid,Derrota,Derrota,0,1,1,14,5,1,12-13
21,01/09/12,Celta,2,Local,Osasuna,Victoria,Empate,0,4,4,5,1,0,12-13
21,01/09/12,Osasuna,0,Visitante,Celta,Derrota,Empate,0,2,6,15,2,1,12-13
22,01/09/12,La Coruna,1,Local,Getafe,Empate,Empate,1,5,6,8,2,0,12-13
22,01/09/12,Getafe,1,Visitante,La Coruna,Empate,Empate,1,4,6,13,2,0,12-13
23,01/09/12,Mallorca,1,Local,Sociedad,Victoria,Empate,0,5,6,21,5,0,12-13
23,01/09/12,Sociedad,0,Visitante,Mallorca,Derrota,Empate,0,3,3,11,2,0,12-13
24,01/09/12,Zaragoza,0,Local,Malaga,Derrota,Empate,0,4,10,23,1,0,12-13
24,01/09/12,Malaga,1,Visitante,Zaragoza,Victoria,Empate,0,3,10,14,4,0,12-13
25,02/09/12,Ath Bilbao,2,Local,Valladolid,Victoria,Empate,0,3,9,6,0,0,12-13
25,02/09/12,Valladolid,0,Visitante,Ath Bilbao,Derrota,Empate,0,1,4,7,1,0,12-13
26,02/09/12,Barcelona,1,Local,Valencia,Victoria,Victoria,1,5,5,8,1,0,12-13
26,02/09/12,Valencia,0,Visitante,Barcelona,Derrota,Derrota,0,1,3,10,2,0,12-13
27,02/09/12,Levante,3,Local,Espanol,Victoria,Derrota,0,4,6,30,3,1,12-13
27,02/09/12,Espanol,2,Visitante,Levante,Derrota,Victoria,2,2,2,21,6,0,12-13
28,02/09/12,Real Madrid,3,Local,Granada,Victoria,Victoria,1,8,6,12,2,0,12-13
28,02/09/12,Granada,0,Visitante,Real Madrid,Derrota,Derrota,0,0,3,11,0,1,12-13
29,02/09/12,Vallecano,0,Local,Sevilla,Empate,Empate,0,4,5,23,4,1,12-13
29,02/09/12,Sevilla,0,Visitante,Vallecano,Empate,Empate,0,3,6,14,2,0,12-13
30,15/09/12,Getafe,1,Local,Barcelona,Derrota,Derrota,0,3,1,14,2,0,12-13
30,15/09/12,Barcelona,4,Visitante,Getafe,Victoria,Victoria,1,9,7,10,2,0,12-13
31,15/09/12,Malaga,3,Local,Levante,Victoria,Victoria,1,5,4,15,2,1,12-13
31,15/09/12,Levante,1,Visitante,Malaga,Derrota,Derrota,0,1,4,19,4,0,12-13
32,15/09/12,Sevilla,1,Local,Real Madrid,Victoria,Victoria,1,7,3,21,3,0,12-13
32,15/09/12,Real Madrid,0,Visitante,Sevilla,Derrota,Derrota,0,6,4,13,3,0,12-13
33,15/09/12,Valencia,2,Local,Celta,Victoria,Empate,1,4,8,17,3,0,12-13
33,15/09/12,Celta,1,Visitante,Valencia,Derrota,Empate,1,4,11,15,2,0,12-13
34,16/09/12,Ath Madrid,4,Local,Vallecano,Victoria,Victoria,1,6,5,15,0,0,12-13
34,16/09/12,Vallecano,3,Visitante,Ath Madrid,Derrota,Derrota,0,5,5,14,4,0,12-13
35,16/09/12,Espanol,3,Local,Ath Bilbao,Empate,Victoria,2,5,3,27,3,1,12-13
35,16/09/12,Ath Bilbao,3,Visitante,Espanol,Empate,Derrota,0,7,4,20,5,0,12-13
36,16/09/12,Granada,1,Local,La Coruna,Empate,Derrota,0,2,7,17,3,0,12-13
36,16/09/12,La Coruna,1,Visitante,Granada,Empate,Victoria,1,5,3,14,4,0,12-13
37,16/09/12,Osasuna,1,Local,Mallorca,Empate,Empate,0,7,14,12,2,1,12-13
37,16/09/12,Mallorca,1,Visitante,Osasuna,Empate,Empate,0,3,7,11,1,1,12-13
38,16/09/12,Sociedad,2,Local,Zaragoza,Victoria,Empate,0,3,3,13,4,0,12-13
38,16/09/12,Zaragoza,0,Visitante,Sociedad,Derrota,Empate,0,2,5,18,2,0,12-13
39,17/09/12,Valladolid,0,Local,Betis,Derrota,Empate,0,3,5,9,1,0,12-13
39,17/09/12,Betis,1,Visitante,Valladolid,Victoria,Empate,0,2,3,12,2,0,12-13
40,22/09/12,Barcelona,2,Local,Granada,Victoria,Empate,0,11,14,10,0,0,12-13
40,22/09/12,Granada,0,Visitante,Barcelona,Derrota,Empate,0,3,5,15,3,0,12-13
41,22/09/12,Betis,1,Local,Espanol,Victoria,Victoria,1,3,7,24,6,0,12-13
41,22/09/12,Espanol,0,Visitante,Betis,Derrota,Derrota,0,2,1,13,4,1,12-13
42,22/09/12,Celta,2,Local,Getafe,Victoria,Empate,0,6,4,14,4,0,12-13
42,22/09/12,Getafe,1,Visitante,Celta,Derrota,Empate,0,4,4,13,3,1,12-13
43,22/09/12,Zaragoza,3,Local,Osasuna,Victoria,Victoria,2,4,1,18,2,0,12-13
43,22/09/12,Osasuna,1,Visitante,Zaragoza,Derrota,Derrota,1,3,2,13,2,0,12-13
44,23/09/12,Ath Bilbao,0,Local,Malaga,Empate,Empate,0,1,7,7,3,0,12-13
44,23/09/12,Malaga,0,Visitante,Ath Bilbao,Empate,Empate,0,4,7,6,3,0,12-13
45,23/09/12,Ath Madrid,2,Local,Valladolid,Victoria,Victoria,2,7,6,15,2,0,12-13
45,23/09/12,Valladolid,1,Visitante,Ath Madrid,Derrota,Derrota,0,3,1,23,6,0,12-13
46,23/09/12,Levante,2,Local,Sociedad,Victoria,Derrota,0,6,4,20,2,0,12-13
46,23/09/12,Sociedad,1,Visitante,Levante,Derrota,Victoria,1,6,5,10,4,0,12-13
47,23/09/12,Mallorca,2,Local,Valencia,Victoria,Victoria,1,3,0,17,4,0,12-13
47,23/09/12,Valencia,0,Visitante,Mallorca,Derrota,Derrota,0,7,9,9,4,0,12-13
48,24/09/12,La Coruna,0,Local,Sevilla,Derrota,Empate,0,4,9,8,0,0,12-13
48,24/09/12,Sevilla,2,Visitante,La Coruna,Victoria,Empate,0,7,10,9,2,0,12-13
49,24/09/12,Vallecano,0,Local,Real Madrid,Derrota,Derrota,0,3,5,14,2,1,12-13
49,24/09/12,Real Madrid,2,Visitante,Vallecano,Victoria,Victoria,1,6,6,14,3,0,12-13
50,26/09/12,Betis,2,Local,Ath Madrid,Derrota,Victoria,2,3,3,12,2,2,12-13
50,26/09/12,Ath Madrid,4,Visitante,Betis,Victoria,Derrota,1,10,11,19,3,0,12-13
51,29/09/12,Malaga,4,Local,Betis,Victoria,Victoria,2,11,6,13,2,0,12-13
51,29/09/12,Betis,0,Visitante,Malaga,Derrota,Derrota,0,2,6,8,0,1,12-13
52,29/09/12,Sevilla,2,Local,Barcelona,Derrota,Victoria,1,3,2,15,2,1,12-13
52,29/09/12,Barcelona,3,Visitante,Sevilla,Victoria,Derrota,0,7,7,3,2,0,12-13
53,29/09/12,Sociedad,2,Local,Ath Bilbao,Victoria,Empate,0,10,12,13,1,0,12-13
53,29/09/12,Ath Bilbao,0,Visitante,Sociedad,Derrota,Empate,0,1,5,15,3,1,12-13
54,29/09/12,Valencia,2,Local,Zaragoza,Victoria,Victoria,1,4,3,20,2,1,12-13
54,29/09/12,Zaragoza,0,Visitante,Valencia,Derrota,Derrota,0,7,8,11,2,0,12-13
55,30/09/12,Espanol,0,Local,Ath Madrid,Derrota,Derrota,0,3,1,20,3,0,12-13
55,30/09/12,Ath Madrid,1,Visitante,Espanol,Victoria,Victoria,1,5,3,16,3,0,12-13
56,30/09/12,Granada,2,Local,Celta,Victoria,Victoria,2,4,3,12,3,0,12-13
56,30/09/12,Celta,1,Visitante,Granada,Derrota,Derrota,1,9,8,14,3,0,12-13
57,30/09/12,Osasuna,4,Local,Levante,Victoria,Empate,0,8,5,13,2,0,12-13
57,30/09/12,Levante,0,Visitante,Osasuna,Derrota,Empate,0,1,4,24,3,0,12-13
58,30/09/12,Real Madrid,5,Local,La Coruna,Victoria,Victoria,3,13,12,15,2,0,12-13
58,30/09/12,La Coruna,1,Visitante,Real Madrid,Derrota,Derrota,1,2,2,11,2,0,12-13
59,30/09/12,Valladolid,6,Local,Vallecano,Victoria,Victoria,4,10,5,14,1,0,12-13
59,30/09/12,Vallecano,1,Visitante,Valladolid,Derrota,Derrota,1,4,9,17,3,0,12-13
60,01/10/12,Getafe,1,Local,Mallorca,Victoria,Empate,0,6,12,18,2,0,12-13
60,01/10/12,Mallorca,0,Visitante,Getafe,Derrota,Empate,0,4,2,12,3,1,12-13
61,05/10/12,Celta,2,Local,Sevilla,Victoria,Empate,0,5,3,14,2,0,12-13
61,05/10/12,Sevilla,0,Visitante,Celta,Derrota,Empate,0,2,6,12,2,0,12-13
62,06/10/12,Betis,2,Local,Sociedad,Victoria,Victoria,1,4,6,19,4,1,12-13
62,06/10/12,Sociedad,0,Visitante,Betis,Derrota,Derrota,0,5,10,13,2,0,12-13
63,06/10/12,Valladolid,1,Local,Espanol,Empate,Empate,0,6,8,19,2,0,12-13
63,06/10/12,Espanol,1,Visitante,Valladolid,Empate,Empate,0,6,3,13,5,1,12-13
64,06/10/12,Vallecano,2,Local,La Coruna,Victoria,Victoria,2,5,5,20,8,0,12-13
64,06/10/12,La Coruna,1,Visitante,Vallecano,Derrota,Derrota,1,2,2,12,2,0,12-13
65,06/10/12,Zaragoza,0,Local,Getafe,Derrota,Empate,0,6,8,19,5,2,12-13
65,06/10/12,Getafe,1,Visitante,Zaragoza,Victoria,Empate,0,9,5,27,2,1,12-13
66,07/10/12,Ath Bilbao,1,Local,Osasuna,Victoria,Victoria,1,8,11,12,4,0,12-13
66,07/10/12,Osasuna,0,Visitante,Ath Bilbao,Derrota,Derrota,0,5,1,9,4,0,12-13
67,07/10/12,Ath Madrid,2,Local,Malaga,Victoria,Empate,1,3,11,25,4,0,12-13
67,07/10/12,Malaga,1,Visitante,Ath Madrid,Derrota,Empate,1,2,1,18,3,0,12-13
68,07/10/12,Barcelona,2,Local,Real Madrid,Empate,Empate,1,2,7,17,2,0,12-13
68,07/10/12,Real Madrid,2,Visitante,Barcelona,Empate,Empate,1,3,2,16,4,0,12-13
69,07/10/12,Levante,1,Local,Valencia,Victoria,Victoria,1,4,6,15,5,0,12-13
69,07/10/12,Valencia,0,Visitante,Levante,Derrota,Derrota,0,4,9,12,5,0,12-13
70,07/10/12,Mallorca,1,Local,Granada,Derrota,Empate,0,5,6,15,2,1,12-13
70,07/10/12,Granada,2,Visitante,Mallorca,Victoria,Empate,0,5,4,11,1,1,12-13
71,20/10/12,La Coruna,4,Local,Barcelona,Derrota,Derrota,2,8,5,13,4,0,12-13
71,20/10/12,Barcelona,5,Visitante,La Coruna,Victoria,Victoria,4,6,1,15,3,1,12-13
72,20/10/12,Malaga,2,Local,Valladolid,Victoria,Empate,1,6,8,9,1,0,12-13
72,20/10/12,Valladolid,1,Visitante,Malaga,Derrota,Empate,1,6,1,24,4,1,12-13
73,20/10/12,Real Madrid,2,Local,Celta,Victoria,Victoria,1,3,11,11,3,0,12-13
73,20/10/12,Celta,0,Visitante,Real Madrid,Derrota,Derrota,0,3,5,15,2,0,12-13
74,20/10/12,Valencia,3,Local,Ath Bilbao,Victoria,Derrota,1,12,11,12,3,0,12-13
74,20/10/12,Ath Bilbao,2,Visitante,Valencia,Derrota,Victoria,2,3,5,10,2,1,12-13
75,21/10/12,Espanol,3,Local,Vallecano,Victoria,Empate,1,7,6,15,3,1,12-13
75,21/10/12,Vallecano,2,Visitante,Espanol,Derrota,Empate,1,6,2,18,3,1,12-13
76,21/10/12,Getafe,0,Local,Levante,Derrota,Empate,0,6,13,8,2,0,12-13
76,21/10/12,Levante,1,Visitante,Getafe,Victoria,Empate,0,4,2,15,3,0,12-13
77,21/10/12,Granada,1,Local,Zaragoza,Derrota,Derrota,0,3,7,18,5,1,12-13
77,21/10/12,Zaragoza,2,Visitante,Granada,Victoria,Victoria,2,5,4,17,4,0,12-13
78,21/10/12,Osasuna,0,Local,Betis,Empate,Empate,0,2,4,17,3,0,12-13
78,21/10/12,Betis,0,Visitante,Osasuna,Empate,Empate,0,2,3,11,1,0,12-13
79,21/10/12,Sociedad,0,Local,Ath Madrid,Derrota,Empate,0,3,10,11,5,0,12-13
79,21/10/12,Ath Madrid,1,Visitante,Sociedad,Victoria,Empate,0,4,6,14,2,0,12-13
80,22/10/12,Sevilla,3,Local,Mallorca,Victoria,Derrota,1,9,15,7,0,0,12-13
80,22/10/12,Mallorca,2,Visitante,Sevilla,Derrota,Victoria,2,2,1,11,2,0,12-13
81,27/10/12,Betis,1,Local,Valencia,Victoria,Victoria,1,3,8,8,0,0,12-13
81,27/10/12,Valencia,0,Visitante,Betis,Derrota,Derrota,0,3,7,16,6,0,12-13
82,27/10/12,Celta,1,Local,La Coruna,Empate,Empate,1,2,4,15,2,1,12-13
82,27/10/12,La Coruna,1,Visitante,Celta,Empate,Empate,1,4,10,16,4,0,12-13
83,27/10/12,Espanol,0,Local,Malaga,Empate,Empate,0,3,6,19,4,0,12-13
83,27/10/12,Malaga,0,Visitante,Espanol,Empate,Empate,0,4,8,21,5,0,12-13
84,27/10/12,Vallecano,0,Local,Barcelona,Derrota,Derrota,0,3,7,18,5,0,12-13
84,27/10/12,Barcelona,5,Visitante,Vallecano,Victoria,Victoria,1,10,4,14,1,0,12-13
85,28/10/12,Ath Bilbao,1,Local,Getafe,Derrota,Derrota,0,10,8,18,5,0,12-13
85,28/10/12,Getafe,2,Visitante,Ath Bilbao,Victoria,Victoria,1,8,3,15,2,0,12-13
86,28/10/12,Ath Madrid,3,Local,Osasuna,Victoria,Victoria,2,9,6,11,3,0,12-13
86,28/10/12,Osasuna,1,Visitante,Ath Madrid,Derrota,Derrota,1,4,4,11,3,0,12-13
87,28/10/12,Levante,3,Local,Granada,Victoria,Victoria,1,6,3,9,1,0,12-13
87,28/10/12,Granada,1,Visitante,Levante,Derrota,Derrota,0,2,6,13,2,0,12-13
88,28/10/12,Mallorca,0,Local,Real Madrid,Derrota,Derrota,0,0,8,11,2,0,12-13
88,28/10/12,Real Madrid,5,Visitante,Mallorca,Victoria,Victoria,2,8,6,9,2,0,12-13
89,28/10/12,Zaragoza,2,Local,Sevilla,Victoria,Victoria,2,6,5,18,3,0,12-13
89,28/10/12,Sevilla,1,Visitante,Zaragoza,Derrota,Derrota,0,6,5,12,6,0,12-13
