MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
72,01/11/2020,Valencia,2,Local,Getafe,Empate,Victoria,1,5,0,18,8,1,20-21
72,01/11/2020,Getafe,2,Visitante,Valencia,Empate,Derrota,0,5,3,25,5,1,20-21
73,02/11/2020,Villarreal,2,Local,Valladolid,Victoria,Victoria,2,5,6,13,1,0,20-21
73,02/11/2020,Valladolid,0,Visitante,Villarreal,Derrota,Derrota,0,1,4,13,3,0,20-21
74,06/11/2020,Elche,1,Local,Celta,Empate,Empate,1,1,3,18,3,0,20-21
74,06/11/2020,Celta,1,Visitante,Elche,Empate,Empate,1,6,3,12,4,0,20-21
75,07/11/2020,Huesca,1,Local,Eibar,Empate,Derrota,0,6,4,16,2,0,20-21
75,07/11/2020,Eibar,1,Visitante,Huesca,Empate,Victoria,1,3,3,30,0,0,20-21
76,07/11/2020,Barcelona,5,Local,Betis,Victoria,Empate,1,9,9,8,2,0,20-21
76,07/11/2020,Betis,2,Visitante,Barcelona,Derrota,Empate,1,6,5,10,2,1,20-21
77,07/11/2020,Sevilla,1,Local,Osasuna,Victoria,Empate,0,1,3,11,2,0,20-21
77,07/11/2020,Osasuna,0,Visitante,Sevilla,Derrota,Empate,0,2,0,19,3,0,20-21
78,07/11/2020,Ath Madrid,4,Local,Cadiz,Victoria,Victoria,2,7,2,10,1,0,20-21
78,07/11/2020,Cadiz,0,Visitante,Ath Madrid,Derrota,Derrota,0,3,7,9,1,0,20-21
79,08/11/2020,Getafe,1,Local,Villarreal,Derrota,Derrota,1,5,3,18,3,0,20-21
79,08/11/2020,Villarreal,3,Visitante,Getafe,Victoria,Victoria,2,5,3,11,4,0,20-21
80,08/11/2020,Sociedad,2,Local,Granada,Victoria,Victoria,2,9,15,8,2,1,20-21
80,08/11/2020,Granada,0,Visitante,Sociedad,Derrota,Derrota,0,1,0,11,1,0,20-21
81,08/11/2020,Levante,1,Local,Alaves,Empate,Derrota,0,5,12,12,1,0,20-21
81,08/11/2020,Alaves,1,Visitante,Levante,Empate,Victoria,1,2,1,16,6,1,20-21
82,08/11/2020,Valladolid,2,Local,Ath Bilbao,Victoria,Victoria,1,4,2,23,4,0,20-21
82,08/11/2020,Ath Bilbao,1,Visitante,Valladolid,Derrota,Derrota,0,2,11,11,2,0,20-21
83,08/11/2020,Valencia,4,Local,Real Madrid,Victoria,Victoria,2,4,1,13,3,0,20-21
83,08/11/2020,Real Madrid,1,Visitante,Valencia,Derrota,Derrota,1,6,8,14,2,0,20-21
84,20/11/2020,Osasuna,1,Local,Huesca,Empate,Derrota,0,7,4,14,2,0,20-21
84,20/11/2020,Huesca,1,Visitante,Osasuna,Empate,Victoria,1,5,3,15,3,0,20-21
85,21/11/2020,Levante,1,Local,Elche,Empate,Victoria,1,5,5,15,1,0,20-21
85,21/11/2020,Elche,1,Visitante,Levante,Empate,Derrota,0,5,4,11,4,0,20-21
86,21/11/2020,Villarreal,1,Local,Real Madrid,Empate,Derrota,0,1,4,16,1,0,20-21
86,21/11/2020,Real Madrid,1,Visitante,Villarreal,Empate,Victoria,1,1,2,14,2,0,20-21
87,21/11/2020,Sevilla,4,Local,Celta,Victoria,Empate,2,10,3,14,2,0,20-21
87,21/11/2020,Celta,2,Visitante,Sevilla,Derrota,Empate,2,7,2,20,2,0,20-21
88,21/11/2020,Ath Madrid,1,Local,Barcelona,Victoria,Victoria,1,2,8,12,4,0,20-21
88,21/11/2020,Barcelona,0,Visitante,Ath Madrid,Derrota,Derrota,0,4,8,6,0,0,20-21
89,22/11/2020,Eibar,0,Local,Getafe,Empate,Empate,0,5,3,16,3,1,20-21
89,22/11/2020,Getafe,0,Visitante,Eibar,Empate,Empate,0,3,4,22,4,0,20-21
90,22/11/2020,Cadiz,0,Local,Sociedad,Derrota,Empate,0,0,1,14,2,0,20-21
90,22/11/2020,Sociedad,1,Visitante,Cadiz,Victoria,Empate,0,4,6,14,1,0,20-21
91,22/11/2020,Granada,1,Local,Valladolid,Derrota,Derrota,0,6,5,16,4,0,20-21
91,22/11/2020,Valladolid,3,Visitante,Granada,Victoria,Victoria,1,3,3,14,3,0,20-21
92,22/11/2020,Alaves,2,Local,Valencia,Empate,Victoria,2,3,4,21,1,0,20-21
92,22/11/2020,Valencia,2,Visitante,Alaves,Empate,Derrota,0,5,5,16,1,0,20-21
93,23/11/2020,Ath Bilbao,4,Local,Betis,Victoria,Victoria,2,9,6,16,0,0,20-21
93,23/11/2020,Betis,0,Visitante,Ath Bilbao,Derrota,Derrota,0,1,3,8,0,0,20-21
94,27/11/2020,Valladolid,1,Local,Levante,Empate,Empate,0,4,3,18,0,0,20-21
94,27/11/2020,Levante,1,Visitante,Valladolid,Empate,Empate,0,3,11,11,3,0,20-21
95,28/11/2020,Elche,1,Local,Cadiz,Empate,Victoria,1,3,1,16,6,1,20-21
95,28/11/2020,Cadiz,1,Visitante,Elche,Empate,Derrota,0,2,9,15,2,0,20-21
96,28/11/2020,Valencia,0,Local,Ath Madrid,Derrota,Empate,0,2,2,12,2,0,20-21
96,28/11/2020,Ath Madrid,1,Visitante,Valencia,Victoria,Empate,0,6,7,15,5,0,20-21
97,28/11/2020,Huesca,0,Local,Sevilla,Derrota,Empate,0,1,1,14,4,0,20-21
97,28/11/2020,Sevilla,1,Visitante,Huesca,Victoria,Empate,0,4,10,9,3,0,20-21
98,28/11/2020,Real Madrid,1,Local,Alaves,Derrota,Derrota,0,9,12,8,2,0,20-21
98,28/11/2020,Alaves,2,Visitante,Real Madrid,Victoria,Victoria,1,6,9,17,3,0,20-21
99,29/11/2020,Barcelona,4,Local,Osasuna,Victoria,Victoria,2,11,5,8,1,0,20-21
99,29/11/2020,Osasuna,0,Visitante,Barcelona,Derrota,Derrota,0,5,3,12,0,0,20-21
100,29/11/2020,Getafe,1,Local,Ath Bilbao,Empate,Derrota,0,3,3,16,2,0,20-21
100,29/11/2020,Ath Bilbao,1,Visitante,Getafe,Empate,Victoria,1,2,2,23,4,0,20-21
101,29/11/2020,Celta,3,Local,Granada,Victoria,Empate,1,8,8,14,4,1,20-21
101,29/11/2020,Granada,1,Visitante,Celta,Derrota,Empate,1,2,0,13,3,0,20-21
102,29/11/2020,Sociedad,1,Local,Villarreal,Empate,Empate,1,4,4,18,5,0,20-21
102,29/11/2020,Villarreal,1,Visitante,Sociedad,Empate,Empate,1,2,4,12,3,0,20-21
103,30/11/2020,Betis,0,Local,Eibar,Derrota,Empate,0,3,6,13,2,0,20-21
103,30/11/2020,Eibar,2,Visitante,Betis,Victoria,Empate,0,6,2,14,1,0,20-21
104,04/12/2020,Ath Bilbao,0,Local,Celta,Derrota,Empate,0,0,4,7,2,0,20-21
104,04/12/2020,Celta,2,Visitante,Ath Bilbao,Victoria,Empate,0,4,5,15,1,0,20-21
105,05/12/2020,Levante,3,Local,Getafe,Victoria,Victoria,2,8,5,12,2,0,20-21
105,05/12/2020,Getafe,0,Visitante,Levante,Derrota,Derrota,0,0,5,13,7,2,20-21
106,05/12/2020,Sevilla,0,Local,Real Madrid,Derrota,Empate,0,2,4,15,1,0,20-21
106,05/12/2020,Real Madrid,1,Visitante,Sevilla,Victoria,Empate,0,3,3,20,3,0,20-21
107,05/12/2020,Ath Madrid,2,Local,Valladolid,Victoria,Empate,0,4,4,10,4,0,20-21
107,05/12/2020,Valladolid,0,Visitante,Ath Madrid,Derrota,Empate,0,3,4,10,2,0,20-21
108,05/12/2020,Cadiz,2,Local,Barcelona,Victoria,Victoria,1,3,5,10,0,0,20-21
108,05/12/2020,Barcelona,1,Visitante,Cadiz,Derrota,Derrota,0,8,13,7,2,0,20-21
109,06/12/2020,Granada,3,Local,Huesca,Empate,Empate,1,6,4,12,2,0,20-21
109,06/12/2020,Huesca,3,Visitante,Granada,Empate,Empate,1,7,2,16,0,0,20-21
110,06/12/2020,Osasuna,0,Local,Betis,Derrota,Empate,0,0,2,16,3,0,20-21
110,06/12/2020,Betis,2,Visitante,Osasuna,Victoria,Empate,0,5,5,12,2,0,20-21
111,06/12/2020,Villarreal,0,Local,Elche,Empate,Empate,0,3,4,16,3,0,20-21
111,06/12/2020,Elche,0,Visitante,Villarreal,Empate,Empate,0,0,0,13,2,0,20-21
112,06/12/2020,Alaves,0,Local,Sociedad,Empate,Empate,0,1,2,3,1,1,20-21
112,06/12/2020,Sociedad,0,Visitante,Alaves,Empate,Empate,0,5,3,11,0,0,20-21
113,07/12/2020,Eibar,0,Local,Valencia,Empate,Empate,0,3,8,15,3,0,20-21
113,07/12/2020,Valencia,0,Visitante,Eibar,Empate,Empate,0,4,0,10,2,0,20-21
114,11/12/2020,Valladolid,3,Local,Osasuna,Victoria,Derrota,1,6,3,14,4,0,20-21
114,11/12/2020,Osasuna,2,Visitante,Valladolid,Derrota,Victoria,2,6,3,18,5,0,20-21
115,12/12/2020,Valencia,2,Local,Ath Bilbao,Empate,Victoria,1,2,0,19,2,0,20-21
115,12/12/2020,Ath Bilbao,2,Visitante,Valencia,Empate,Derrota,0,5,10,16,6,0,20-21
116,12/12/2020,Getafe,0,Local,Sevilla,Derrota,Empate,0,2,5,14,2,0,20-21
116,12/12/2020,Sevilla,1,Visitante,Getafe,Victoria,Empate,0,0,3,13,3,0,20-21
117,12/12/2020,Huesca,1,Local,Alaves,Victoria,Empate,0,3,5,14,1,0,20-21
117,12/12/2020,Alaves,0,Visitante,Huesca,Derrota,Empate,0,1,2,20,4,0,20-21
118,12/12/2020,Real Madrid,2,Local,Ath Madrid,Victoria,Victoria,1,3,3,7,1,0,20-21
118,12/12/2020,Ath Madrid,0,Visitante,Real Madrid,Derrota,Derrota,0,1,6,16,3,0,20-21
119,13/12/2020,Sociedad,1,Local,Eibar,Empate,Victoria,1,2,5,14,4,0,20-21
119,13/12/2020,Eibar,1,Visitante,Sociedad,Empate,Derrota,0,4,4,11,3,0,20-21
120,13/12/2020,Betis,1,Local,Villarreal,Empate,Derrota,0,5,4,13,2,0,20-21
120,13/12/2020,Villarreal,1,Visitante,Betis,Empate,Victoria,1,2,8,14,3,0,20-21
121,13/12/2020,Elche,0,Local,Granada,Derrota,Derrota,0,1,6,16,4,0,20-21
121,13/12/2020,Granada,1,Visitante,Elche,Victoria,Victoria,1,5,5,15,2,0,20-21
122,13/12/2020,Barcelona,1,Local,Levante,Victoria,Empate,0,13,12,4,2,0,20-21
122,13/12/2020,Levante,0,Visitante,Barcelona,Derrota,Empate,0,3,4,15,1,0,20-21
123,14/12/2020,Celta,4,Local,Cadiz,Victoria,Victoria,4,5,1,24,2,0,20-21
123,14/12/2020,Cadiz,0,Visitante,Celta,Derrota,Derrota,0,2,5,9,1,0,20-21
124,15/12/2020,Real Madrid,3,Local,Ath Bilbao,Victoria,Victoria,1,5,6,8,1,0,20-21
124,15/12/2020,Ath Bilbao,1,Visitante,Real Madrid,Derrota,Derrota,0,4,6,9,3,1,20-21
125,16/12/2020,Barcelona,2,Local,Sociedad,Victoria,Victoria,2,4,2,18,3,0,20-21
125,16/12/2020,Sociedad,1,Visitante,Barcelona,Derrota,Derrota,1,5,3,14,3,0,20-21
126,18/12/2020,Ath Bilbao,2,Local,Huesca,Victoria,Empate,0,3,5,9,0,0,20-21
126,18/12/2020,Huesca,0,Visitante,Ath Bilbao,Derrota,Empate,0,1,5,16,3,1,20-21
127,19/12/2020,Ath Madrid,3,Local,Elche,Victoria,Victoria,1,6,2,13,1,0,20-21
127,19/12/2020,Elche,1,Visitante,Ath Madrid,Derrota,Derrota,0,3,5,14,2,0,20-21
128,19/12/2020,Barcelona,2,Local,Valencia,Empate,Empate,1,9,8,10,4,0,20-21
128,19/12/2020,Valencia,2,Visitante,Barcelona,Empate,Empate,1,4,3,14,2,0,20-21
129,19/12/2020,Levante,2,Local,Sociedad,Victoria,Empate,1,5,3,19,2,0,20-21
129,19/12/2020,Sociedad,1,Visitante,Levante,Derrota,Empate,1,5,4,14,1,0,20-21
130,19/12/2020,Osasuna,1,Local,Villarreal,Derrota,Derrota,0,1,2,17,2,1,20-21
130,19/12/2020,Villarreal,3,Visitante,Osasuna,Victoria,Victoria,2,6,2,16,2,0,20-21
131,19/12/2020,Sevilla,1,Local,Valladolid,Empate,Victoria,1,3,7,14,3,0,20-21
131,19/12/2020,Valladolid,1,Visitante,Sevilla,Empate,Derrota,0,5,7,10,4,0,20-21
132,20/12/2020,Celta,2,Local,Alaves,Victoria,Victoria,1,3,3,18,2,0,20-21
132,20/12/2020,Alaves,0,Visitante,Celta,Derrota,Derrota,0,2,5,12,2,0,20-21
133,20/12/2020,Granada,2,Local,Betis,Victoria,Victoria,2,3,1,21,3,0,20-21
133,20/12/2020,Betis,0,Visitante,Granada,Derrota,Derrota,0,1,10,16,4,0,20-21
134,20/12/2020,Cadiz,0,Local,Getafe,Derrota,Derrota,0,1,2,6,1,0,20-21
134,20/12/2020,Getafe,2,Visitante,Cadiz,Victoria,Victoria,1,4,4,22,6,0,20-21
