MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
64,15/10/11,Mallorca,1,Local,Valencia,Empate,Derrota,0,1,10,13,3,0,11-12
64,15/10/11,Valencia,1,Visitante,Mallorca,Empate,Victoria,1,3,6,19,4,0,11-12
65,15/10/11,Real Madrid,4,Local,Betis,Victoria,Empate,0,10,2,14,1,0,11-12
65,15/10/11,Betis,1,Visitante,Real Madrid,Derrota,Empate,0,3,0,15,3,0,11-12
66,16/10/11,Levante,3,Local,Malaga,Victoria,Victoria,3,4,4,19,3,0,11-12
66,16/10/11,Malaga,0,Visitante,Levante,Derrota,Derrota,0,3,4,12,0,1,11-12
67,16/10/11,Sevilla,2,Local,Sp Gijon,Victoria,Victoria,1,4,5,14,4,0,11-12
67,16/10/11,Sp Gijon,1,Visitante,Sevilla,Derrota,Derrota,0,6,7,20,2,0,11-12
68,16/10/11,Vallecano,0,Local,Espanol,Derrota,Empate,0,1,6,12,3,0,11-12
68,16/10/11,Espanol,1,Visitante,Vallecano,Victoria,Empate,0,4,8,14,3,0,11-12
69,16/10/11,Zaragoza,2,Local,Sociedad,Victoria,Victoria,1,4,2,13,3,0,11-12
69,16/10/11,Sociedad,0,Visitante,Zaragoza,Derrota,Derrota,0,2,6,9,3,0,11-12
70,17/10/11,Ath Bilbao,3,Local,Osasuna,Victoria,Victoria,3,6,11,15,2,0,11-12
70,17/10/11,Osasuna,1,Visitante,Ath Bilbao,Derrota,Derrota,0,6,3,12,1,1,11-12
71,22/10/11,Barcelona,0,Local,Sevilla,Empate,Empate,0,6,13,9,2,0,11-12
71,22/10/11,Sevilla,0,Visitante,Barcelona,Empate,Empate,0,3,3,8,8,2,11-12
72,22/10/11,Malaga,0,Local,Real Madrid,Derrota,Derrota,0,6,6,7,1,0,11-12
72,22/10/11,Real Madrid,4,Visitante,Malaga,Victoria,Victoria,4,7,1,13,0,0,11-12
73,22/10/11,Santander,0,Local,Espanol,Derrota,Empate,0,5,7,13,1,0,11-12
73,22/10/11,Espanol,1,Visitante,Santander,Victoria,Empate,0,4,3,17,4,0,11-12
74,22/10/11,Sp Gijon,2,Local,Granada,Victoria,Victoria,2,5,5,15,2,0,11-12
74,22/10/11,Granada,0,Visitante,Sp Gijon,Derrota,Derrota,0,5,5,11,1,0,11-12
75,23/10/11,Ath Madrid,1,Local,Mallorca,Empate,Empate,1,4,15,11,2,0,11-12
75,23/10/11,Mallorca,1,Visitante,Ath Madrid,Empate,Empate,1,3,0,21,6,0,11-12
76,23/10/11,Betis,0,Local,Vallecano,Derrota,Empate,0,4,12,17,2,0,11-12
76,23/10/11,Vallecano,2,Visitante,Betis,Victoria,Empate,0,5,7,18,3,0,11-12
77,23/10/11,Osasuna,3,Local,Zaragoza,Victoria,Victoria,3,7,5,17,2,0,11-12
77,23/10/11,Zaragoza,0,Visitante,Osasuna,Derrota,Derrota,0,2,1,24,6,0,11-12
78,23/10/11,Sociedad,0,Local,Getafe,Empate,Empate,0,2,10,11,2,0,11-12
