MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
41,22/09/2018,Celta,3,Local,Valladolid,Empate,Victoria,2,5,7,9,2,0,18-19
41,22/09/2018,Valladolid,3,Visitante,Celta,Empate,Derrota,1,4,8,11,2,0,18-19
42,22/09/2018,Eibar,1,Local,Leganes,Victoria,Empate,0,3,5,16,1,0,18-19
42,22/09/2018,Leganes,0,Visitante,Eibar,Derrota,Empate,0,2,2,17,1,0,18-19
43,22/09/2018,Getafe,0,Local,Ath Madrid,Derrota,Derrota,0,2,1,12,1,1,18-19
43,22/09/2018,Ath Madrid,2,Visitante,Getafe,Victoria,Victoria,1,4,5,15,2,0,18-19
44,22/09/2018,Real Madrid,1,Local,Espanol,Victoria,Victoria,1,5,8,5,2,0,18-19
44,22/09/2018,Espanol,0,Visitante,Real Madrid,Derrota,Derrota,0,3,3,16,2,0,18-19
45,22/09/2018,Vallecano,1,Local,Alaves,Derrota,Derrota,1,4,8,14,1,1,18-19
45,22/09/2018,Alaves,5,Visitante,Vallecano,Victoria,Victoria,2,7,4,12,2,0,18-19
46,23/09/2018,Barcelona,2,Local,Girona,Empate,Empate,1,11,8,9,3,1,18-19
46,23/09/2018,Girona,2,Visitante,Barcelona,Empate,Empate,1,6,2,16,5,0,18-19
47,23/09/2018,Betis,2,Local,Ath Bilbao,Empate,Derrota,0,3,6,13,2,0,18-19
47,23/09/2018,Ath Bilbao,2,Visitante,Betis,Empate,Victoria,2,4,1,20,7,1,18-19
48,23/09/2018,Levante,2,Local,Sevilla,Derrota,Derrota,1,10,8,5,1,0,18-19
48,23/09/2018,Sevilla,6,Visitante,Levante,Victoria,Victoria,4,9,4,18,1,0,18-19
49,23/09/2018,Villarreal,0,Local,Valencia,Empate,Empate,0,1,8,12,4,0,18-19
49,23/09/2018,Valencia,0,Visitante,Villarreal,Empate,Empate,0,2,6,12,1,1,18-19
50,25/09/2018,Ath Madrid,3,Local,Huesca,Victoria,Victoria,3,5,4,1,0,0,18-19
50,25/09/2018,Huesca,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,3,14,2,0,18-19
51,25/09/2018,Espanol,1,Local,Eibar,Victoria,Empate,0,5,4,8,2,0,18-19
51,25/09/2018,Eibar,0,Visitante,Espanol,Derrota,Empate,0,1,3,8,2,0,18-19
52,25/09/2018,Sociedad,2,Local,Vallecano,Empate,Derrota,1,6,8,12,4,0,18-19
52,25/09/2018,Vallecano,2,Visitante,Sociedad,Empate,Victoria,2,6,5,18,3,0,18-19
53,26/09/2018,Ath Bilbao,0,Local,Villarreal,Derrota,Empate,0,2,6,3,1,0,18-19
53,26/09/2018,Villarreal,3,Visitante,Ath Bilbao,Victoria,Empate,0,6,4,14,1,0,18-19
54,26/09/2018,Leganes,2,Local,Barcelona,Victoria,Derrota,0,6,4,15,4,0,18-19
54,26/09/2018,Barcelona,1,Visitante,Leganes,Derrota,Victoria,1,5,5,11,2,0,18-19
55,26/09/2018,Sevilla,3,Local,Real Madrid,Victoria,Victoria,3,7,5,16,3,0,18-19
55,26/09/2018,Real Madrid,0,Visitante,Sevilla,Derrota,Derrota,0,3,6,12,4,0,18-19
56,26/09/2018,Valencia,1,Local,Celta,Empate,Victoria,1,5,0,18,1,0,18-19
56,26/09/2018,Celta,1,Visitante,Valencia,Empate,Derrota,0,3,2,7,3,0,18-19
57,27/09/2018,Alaves,1,Local,Getafe,Empate,Empate,0,2,5,8,4,0,18-19
57,27/09/2018,Getafe,1,Visitante,Alaves,Empate,Empate,0,5,7,22,2,0,18-19
58,27/09/2018,Girona,0,Local,Betis,Derrota,Empate,0,2,5,17,1,0,18-19
58,27/09/2018,Betis,1,Visitante,Girona,Victoria,Empate,0,6,1,14,3,0,18-19
59,27/09/2018,Valladolid,2,Local,Levante,Victoria,Empate,0,6,8,17,1,0,18-19
59,27/09/2018,Levante,1,Visitante,Valladolid,Derrota,Empate,0,4,6,10,4,1,18-19
60,28/09/2018,Vallecano,2,Local,Espanol,Empate,Derrota,1,5,5,13,3,0,18-19
60,28/09/2018,Espanol,2,Visitante,Vallecano,Empate,Victoria,2,5,3,16,3,0,18-19
61,29/09/2018,Barcelona,1,Local,Ath Bilbao,Empate,Derrota,0,8,4,9,3,0,18-19
61,29/09/2018,Ath Bilbao,1,Visitante,Barcelona,Empate,Victoria,1,2,3,18,3,0,18-19
62,29/09/2018,Eibar,1,Local,Sevilla,Derrota,Empate,0,2,6,16,2,0,18-19
62,29/09/2018,Sevilla,3,Visitante,Eibar,Victoria,Empate,0,5,3,9,3,0,18-19
63,29/09/2018,Real Madrid,0,Local,Ath Madrid,Empate,Empate,0,6,8,7,3,0,18-19
63,29/09/2018,Ath Madrid,0,Visitante,Real Madrid,Empate,Empate,0,3,6,17,4,0,18-19
64,29/09/2018,Sociedad,0,Local,Valencia,Derrota,Derrota,0,5,3,13,3,0,18-19
64,29/09/2018,Valencia,1,Visitante,Sociedad,Victoria,Victoria,1,2,0,18,5,0,18-19
65,30/09/2018,Betis,1,Local,Leganes,Victoria,Empate,0,4,7,7,0,0,18-19
65,30/09/2018,Leganes,0,Visitante,Betis,Derrota,Empate,0,5,1,10,4,0,18-19
66,30/09/2018,Huesca,1,Local,Girona,Empate,Derrota,0,6,5,14,4,0,18-19
66,30/09/2018,Girona,1,Visitante,Huesca,Empate,Victoria,1,4,5,14,2,0,18-19
67,30/09/2018,Levante,2,Local,Alaves,Victoria,Victoria,2,4,9,22,7,0,18-19
67,30/09/2018,Alaves,1,Visitante,Levante,Derrota,Derrota,1,2,4,19,1,0,18-19
68,30/09/2018,Villarreal,0,Local,Valladolid,Derrota,Empate,0,7,7,17,3,0,18-19
68,30/09/2018,Valladolid,1,Visitante,Villarreal,Victoria,Empate,0,3,2,12,3,0,18-19
69,01/10/2018,Celta,1,Local,Getafe,Empate,Victoria,1,2,3,13,2,0,18-19
69,01/10/2018,Getafe,1,Visitante,Celta,Empate,Derrota,0,4,9,15,2,0,18-19
70,05/10/2018,Ath Bilbao,1,Local,Sociedad,Derrota,Empate,1,5,11,15,6,0,18-19
70,05/10/2018,Sociedad,3,Visitante,Ath Bilbao,Victoria,Empate,1,3,0,19,5,0,18-19
71,06/10/2018,Alaves,1,Local,Real Madrid,Victoria,Empate,0,4,4,20,1,0,18-19
71,06/10/2018,Real Madrid,0,Visitante,Alaves,Derrota,Empate,0,6,3,10,0,0,18-19
72,06/10/2018,Getafe,0,Local,Levante,Derrota,Empate,0,4,10,17,4,1,18-19
72,06/10/2018,Levante,1,Visitante,Getafe,Victoria,Empate,0,3,2,18,5,0,18-19
73,06/10/2018,Girona,2,Local,Eibar,Derrota,Empate,2,3,4,9,3,0,18-19
73,06/10/2018,Eibar,3,Visitante,Girona,Victoria,Empate,2,4,9,17,6,0,18-19
74,06/10/2018,Leganes,1,Local,Vallecano,Victoria,Victoria,1,4,6,12,1,0,18-19
74,06/10/2018,Vallecano,0,Visitante,Leganes,Derrota,Derrota,0,2,4,12,4,1,18-19
75,07/10/2018,Ath Madrid,1,Local,Betis,Victoria,Empate,0,5,6,16,5,0,18-19
75,07/10/2018,Betis,0,Visitante,Ath Madrid,Derrota,Empate,0,0,4,10,3,0,18-19
76,07/10/2018,Espanol,3,Local,Villarreal,Victoria,Empate,1,12,10,13,3,0,18-19
76,07/10/2018,Villarreal,1,Visitante,Espanol,Derrota,Empate,1,6,3,8,2,0,18-19
77,07/10/2018,Sevilla,2,Local,Celta,Victoria,Victoria,1,3,8,14,3,0,18-19
77,07/10/2018,Celta,1,Visitante,Sevilla,Derrota,Derrota,0,5,8,9,4,1,18-19
78,07/10/2018,Valencia,1,Local,Barcelona,Empate,Empate,1,3,5,11,2,0,18-19
78,07/10/2018,Barcelona,1,Visitante,Valencia,Empate,Empate,1,5,2,6,2,0,18-19
79,07/10/2018,Valladolid,1,Local,Huesca,Victoria,Victoria,1,3,6,9,1,0,18-19
79,07/10/2018,Huesca,0,Visitante,Valladolid,Derrota,Derrota,0,1,2,13,2,0,18-19
80,19/10/2018,Celta,0,Local,Alaves,Derrota,Empate,0,9,6,9,2,0,18-19
80,19/10/2018,Alaves,1,Visitante,Celta,Victoria,Empate,0,2,2,12,3,0,18-19
81,20/10/2018,Barcelona,4,Local,Sevilla,Victoria,Victoria,2,9,5,10,0,0,18-19
81,20/10/2018,Sevilla,2,Visitante,Barcelona,Derrota,Derrota,0,7,7,16,1,0,18-19
82,20/10/2018,Real Madrid,1,Local,Levante,Derrota,Derrota,0,12,15,10,1,0,18-19
82,20/10/2018,Levante,2,Visitante,Real Madrid,Victoria,Victoria,2,2,1,19,2,0,18-19
83,20/10/2018,Valencia,1,Local,Leganes,Empate,Empate,0,4,10,9,1,0,18-19
83,20/10/2018,Leganes,1,Visitante,Valencia,Empate,Empate,0,5,1,13,2,0,18-19
84,20/10/2018,Villarreal,1,Local,Ath Madrid,Empate,Empate,0,6,8,16,3,0,18-19
84,20/10/2018,Ath Madrid,1,Visitante,Villarreal,Empate,Empate,0,4,7,9,1,0,18-19
85,21/10/2018,Betis,0,Local,Valladolid,Derrota,Derrota,0,4,9,7,0,0,18-19
85,21/10/2018,Valladolid,1,Visitante,Betis,Victoria,Victoria,1,2,6,10,4,0,18-19
86,21/10/2018,Eibar,1,Local,Ath Bilbao,Empate,Empate,1,6,8,7,2,0,18-19
86,21/10/2018,Ath Bilbao,1,Visitante,Eibar,Empate,Empate,1,3,2,13,3,0,18-19
87,21/10/2018,Huesca,0,Local,Espanol,Derrota,Derrota,0,2,6,21,3,0,18-19
87,21/10/2018,Espanol,2,Visitante,Huesca,Victoria,Victoria,1,2,4,14,3,0,18-19
88,21/10/2018,Vallecano,1,Local,Getafe,Derrota,Empate,0,3,6,14,5,1,18-19
88,21/10/2018,Getafe,2,Visitante,Vallecano,Victoria,Empate,0,2,2,25,5,0,18-19
89,22/10/2018,Sociedad,0,Local,Girona,Empate,Empate,0,8,7,14,3,0,18-19
89,22/10/2018,Girona,0,Visitante,Sociedad,Empate,Empate,0,2,6,15,1,0,18-19
90,24/10/2018,Vallecano,1,Local,Ath Bilbao,Empate,Victoria,1,3,5,14,1,0,18-19
90,24/10/2018,Ath Bilbao,1,Visitante,Vallecano,Empate,Derrota,0,4,4,9,1,0,18-19
91,26/10/2018,Valladolid,1,Local,Espanol,Empate,Derrota,0,2,5,16,4,0,18-19
91,26/10/2018,Espanol,1,Visitante,Valladolid,Empate,Victoria,1,4,2,16,2,0,18-19
92,27/10/2018,Ath Bilbao,0,Local,Valencia,Empate,Empate,0,2,5,25,2,0,18-19
92,27/10/2018,Valencia,0,Visitante,Ath Bilbao,Empate,Empate,0,3,2,22,5,0,18-19
93,27/10/2018,Ath Madrid,2,Local,Sociedad,Victoria,Victoria,1,4,10,10,2,0,18-19
93,27/10/2018,Sociedad,0,Visitante,Ath Madrid,Derrota,Derrota,0,0,1,7,1,0,18-19
94,27/10/2018,Celta,4,Local,Eibar,Victoria,Victoria,2,6,2,9,0,0,18-19
94,27/10/2018,Eibar,0,Visitante,Celta,Derrota,Derrota,0,5,8,8,0,0,18-19
95,27/10/2018,Girona,2,Local,Vallecano,Victoria,Victoria,2,6,4,11,1,1,18-19
95,27/10/2018,Vallecano,1,Visitante,Girona,Derrota,Derrota,0,5,7,16,3,0,18-19
96,27/10/2018,Levante,2,Local,Leganes,Victoria,Victoria,1,4,3,12,2,0,18-19
96,27/10/2018,Leganes,0,Visitante,Levante,Derrota,Derrota,0,6,2,14,2,0,18-19
97,28/10/2018,Alaves,2,Local,Villarreal,Victoria,Derrota,0,6,8,9,1,0,18-19
97,28/10/2018,Villarreal,1,Visitante,Alaves,Derrota,Victoria,1,2,4,11,1,0,18-19
98,28/10/2018,Barcelona,5,Local,Real Madrid,Victoria,Victoria,2,8,4,17,2,0,18-19
98,28/10/2018,Real Madrid,1,Visitante,Barcelona,Derrota,Derrota,0,4,2,14,2,0,18-19
99,28/10/2018,Getafe,2,Local,Betis,Victoria,Empate,0,7,5,9,1,0,18-19
99,28/10/2018,Betis,0,Visitante,Getafe,Derrota,Empate,0,3,4,14,2,0,18-19
100,28/10/2018,Sevilla,2,Local,Huesca,Victoria,Empate,0,4,4,9,2,0,18-19
100,28/10/2018,Huesca,1,Visitante,Sevilla,Derrota,Empate,0,2,2,14,3,0,18-19
101,03/11/2018,Leganes,1,Local,Ath Madrid,Empate,Empate,0,3,4,18,4,0,18-19
101,03/11/2018,Ath Madrid,1,Visitante,Leganes,Empate,Empate,0,4,7,12,2,0,18-19
102,03/11/2018,Real Madrid,2,Local,Valladolid,Victoria,Empate,0,7,8,14,1,0,18-19
102,03/11/2018,Valladolid,0,Visitante,Real Madrid,Derrota,Empate,0,2,6,7,0,0,18-19
103,03/11/2018,Valencia,0,Local,Girona,Derrota,Empate,0,9,11,14,4,0,18-19
103,03/11/2018,Girona,1,Visitante,Valencia,Victoria,Empate,0,3,2,13,4,0,18-19
104,03/11/2018,Vallecano,2,Local,Barcelona,Derrota,Empate,1,5,3,23,4,0,18-19
104,03/11/2018,Barcelona,3,Visitante,Vallecano,Victoria,Empate,1,5,1,11,2,0,18-19
105,04/11/2018,Betis,3,Local,Celta,Empate,Victoria,1,6,4,12,4,0,18-19
105,04/11/2018,Celta,3,Visitante,Betis,Empate,Derrota,0,7,4,11,2,0,18-19
106,04/11/2018,Eibar,2,Local,Alaves,Victoria,Derrota,0,8,13,11,4,1,18-19
106,04/11/2018,Alaves,1,Visitante,Eibar,Derrota,Victoria,1,3,1,7,0,1,18-19
107,04/11/2018,Huesca,1,Local,Getafe,Empate,Empate,0,7,10,18,5,0,18-19
107,04/11/2018,Getafe,1,Visitante,Huesca,Empate,Empate,0,2,2,13,3,0,18-19
108,04/11/2018,Sociedad,0,Local,Sevilla,Empate,Empate,0,1,7,8,1,0,18-19
108,04/11/2018,Sevilla,0,Visitante,Sociedad,Empate,Empate,0,1,7,17,3,0,18-19
109,04/11/2018,Villarreal,1,Local,Levante,Empate,Empate,0,4,5,14,3,0,18-19
109,04/11/2018,Levante,1,Visitante,Villarreal,Empate,Empate,0,2,4,10,3,0,18-19
110,05/11/2018,Espanol,1,Local,Ath Bilbao,Victoria,Victoria,1,3,2,15,1,0,18-19
110,05/11/2018,Ath Bilbao,0,Visitante,Espanol,Derrota,Derrota,0,2,1,13,3,0,18-19
111,09/11/2018,Levante,1,Local,Sociedad,Derrota,Victoria,1,2,6,17,6,0,18-19
111,09/11/2018,Sociedad,3,Visitante,Levante,Victoria,Derrota,0,4,4,12,1,0,18-19
112,10/11/2018,Ath Madrid,3,Local,Ath Bilbao,Victoria,Derrota,0,3,12,8,5,0,18-19
112,10/11/2018,Ath Bilbao,2,Visitante,Ath Madrid,Derrota,Victoria,1,5,2,15,4,1,18-19
113,10/11/2018,Getafe,0,Local,Valencia,Derrota,Empate,0,3,6,23,3,1,18-19
113,10/11/2018,Valencia,1,Visitante,Getafe,Victoria,Empate,0,3,4,8,3,0,18-19
114,10/11/2018,Girona,0,Local,Leganes,Empate,Empate,0,0,0,13,1,0,18-19
114,10/11/2018,Leganes,0,Visitante,Girona,Empate,Empate,0,1,6,13,4,0,18-19
115,10/11/2018,Valladolid,0,Local,Eibar,Empate,Empate,0,1,4,16,2,0,18-19
115,10/11/2018,Eibar,0,Visitante,Valladolid,Empate,Empate,0,6,4,15,4,1,18-19
116,11/11/2018,Alaves,2,Local,Huesca,Victoria,Empate,1,5,5,20,3,0,18-19
116,11/11/2018,Huesca,1,Visitante,Alaves,Derrota,Empate,1,2,4,13,4,0,18-19
117,11/11/2018,Barcelona,3,Local,Betis,Derrota,Derrota,0,5,10,13,4,1,18-19
117,11/11/2018,Betis,4,Visitante,Barcelona,Victoria,Victoria,2,8,5,11,2,0,18-19
118,11/11/2018,Celta,2,Local,Real Madrid,Derrota,Derrota,0,4,5,19,4,1,18-19
118,11/11/2018,Real Madrid,4,Visitante,Celta,Victoria,Victoria,1,5,1,13,2,0,18-19
119,11/11/2018,Sevilla,2,Local,Espanol,Victoria,Derrota,0,10,6,18,4,0,18-19
119,11/11/2018,Espanol,1,Visitante,Sevilla,Derrota,Victoria,1,7,3,10,2,0,18-19
120,11/11/2018,Vallecano,2,Local,Villarreal,Empate,Empate,1,7,8,7,1,0,18-19
120,11/11/2018,Villarreal,2,Visitante,Vallecano,Empate,Empate,1,5,4,12,3,1,18-19
121,23/11/2018,Leganes,1,Local,Alaves,Victoria,Victoria,1,6,5,10,2,0,18-19
121,23/11/2018,Alaves,0,Visitante,Leganes,Derrota,Derrota,0,2,3,13,4,0,18-19
122,24/11/2018,Ath Madrid,1,Local,Barcelona,Empate,Empate,0,1,2,19,5,0,18-19
122,24/11/2018,Barcelona,1,Visitante,Ath Madrid,Empate,Empate,0,2,8,12,3,0,18-19
123,24/11/2018,Eibar,3,Local,Real Madrid,Victoria,Victoria,1,8,5,17,2,0,18-19
123,24/11/2018,Real Madrid,0,Visitante,Eibar,Derrota,Derrota,0,3,4,8,1,0,18-19
124,24/11/2018,Huesca,2,Local,Levante,Empate,Empate,1,12,7,11,4,1,18-19
124,24/11/2018,Levante,2,Visitante,Huesca,Empate,Empate,1,3,2,8,3,0,18-19
125,24/11/2018,Valencia,3,Local,Vallecano,Victoria,Victoria,1,10,6,15,2,0,18-19
125,24/11/2018,Vallecano,0,Visitante,Valencia,Derrota,Derrota,0,3,5,14,4,1,18-19
126,25/11/2018,Ath Bilbao,1,Local,Getafe,Empate,Empate,0,4,2,10,5,0,18-19
126,25/11/2018,Getafe,1,Visitante,Ath Bilbao,Empate,Empate,0,2,2,12,4,0,18-19
127,25/11/2018,Espanol,1,Local,Girona,Derrota,Derrota,0,10,8,16,3,0,18-19
127,25/11/2018,Girona,3,Visitante,Espanol,Victoria,Victoria,2,11,3,14,4,0,18-19
128,25/11/2018,Sevilla,1,Local,Valladolid,Victoria,Victoria,1,9,8,15,3,0,18-19
128,25/11/2018,Valladolid,0,Visitante,Sevilla,Derrota,Derrota,0,5,6,15,3,0,18-19
129,25/11/2018,Villarreal,2,Local,Betis,Victoria,Empate,0,8,5,15,2,0,18-19
129,25/11/2018,Betis,1,Visitante,Villarreal,Derrota,Empate,0,6,4,13,1,0,18-19
130,26/11/2018,Sociedad,2,Local,Celta,Victoria,Victoria,1,8,6,12,2,0,18-19
130,26/11/2018,Celta,1,Visitante,Sociedad,Derrota,Derrota,0,2,2,14,2,0,18-19
131,30/11/2018,Vallecano,1,Local,Eibar,Victoria,Empate,0,2,1,15,5,0,18-19
131,30/11/2018,Eibar,0,Visitante,Vallecano,Derrota,Empate,0,5,4,12,3,0,18-19
132,01/12/2018,Celta,2,Local,Huesca,Victoria,Victoria,1,5,4,14,2,0,18-19
132,01/12/2018,Huesca,0,Visitante,Celta,Derrota,Derrota,0,3,4,14,3,0,18-19
133,01/12/2018,Getafe,3,Local,Espanol,Victoria,Empate,0,5,7,17,3,0,18-19
133,01/12/2018,Espanol,0,Visitante,Getafe,Derrota,Empate,0,2,4,16,2,0,18-19
134,01/12/2018,Real Madrid,2,Local,Valencia,Victoria,Victoria,1,3,2,11,1,0,18-19
134,01/12/2018,Valencia,0,Visitante,Real Madrid,Derrota,Derrota,0,2,2,10,3,0,18-19
135,01/12/2018,Valladolid,2,Local,Leganes,Derrota,Derrota,0,6,6,5,0,0,18-19
