MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
28,29/08/2021,Osasuna,3,Visitante,Cadiz,Victoria,Derrota,0,4,11,6,0,0,21-22
29,29/08/2021,Vallecano,4,Local,Granada,Victoria,Victoria,3,6,5,19,1,0,21-22
29,29/08/2021,Granada,0,Visitante,Vallecano,Derrota,Derrota,0,3,6,14,4,0,21-22
30,29/08/2021,Ath Madrid,2,Local,Villarreal,Empate,Empate,0,5,16,11,4,0,21-22
30,29/08/2021,Villarreal,2,Visitante,Ath Madrid,Empate,Empate,0,2,0,6,2,0,21-22
31,11/09/2021,Levante,1,Local,Vallecano,Empate,Victoria,1,2,2,14,3,0,21-22
31,11/09/2021,Vallecano,1,Visitante,Levante,Empate,Derrota,0,6,5,16,4,0,21-22
32,11/09/2021,Ath Bilbao,2,Local,Mallorca,Victoria,Empate,0,5,7,7,1,0,21-22
32,11/09/2021,Mallorca,0,Visitante,Ath Bilbao,Derrota,Empate,0,1,2,13,2,0,21-22
33,12/09/2021,Espanol,1,Local,Ath Madrid,Derrota,Victoria,1,3,6,10,1,0,21-22
33,12/09/2021,Ath Madrid,2,Visitante,Espanol,Victoria,Derrota,0,3,3,11,4,0,21-22
34,12/09/2021,Osasuna,1,Local,Valencia,Derrota,Empate,1,2,4,20,4,0,21-22
34,12/09/2021,Valencia,4,Visitante,Osasuna,Victoria,Empate,1,4,4,14,2,0,21-22
35,12/09/2021,Cadiz,0,Local,Sociedad,Derrota,Empate,0,1,2,10,4,1,21-22
35,12/09/2021,Sociedad,2,Visitante,Cadiz,Victoria,Empate,0,4,8,9,0,0,21-22
36,12/09/2021,Real Madrid,5,Local,Celta,Victoria,Derrota,1,11,7,8,2,0,21-22
36,12/09/2021,Celta,2,Visitante,Real Madrid,Derrota,Victoria,2,4,3,16,3,0,21-22
37,13/09/2021,Getafe,0,Local,Elche,Derrota,Empate,0,1,8,6,2,0,21-22
37,13/09/2021,Elche,1,Visitante,Getafe,Victoria,Empate,0,3,2,14,3,0,21-22
38,13/09/2021,Granada,1,Local,Betis,Derrota,Derrota,0,2,6,7,1,0,21-22
38,13/09/2021,Betis,2,Visitante,Granada,Victoria,Victoria,1,9,8,14,2,0,21-22
39,17/09/2021,Celta,1,Local,Cadiz,Derrota,Derrota,0,4,7,8,3,0,21-22
39,17/09/2021,Cadiz,2,Visitante,Celta,Victoria,Victoria,2,3,1,8,3,0,21-22
40,18/09/2021,Vallecano,3,Local,Getafe,Victoria,Victoria,1,5,5,20,6,0,21-22
40,18/09/2021,Getafe,0,Visitante,Vallecano,Derrota,Derrota,0,3,3,16,7,0,21-22
41,18/09/2021,Ath Madrid,0,Local,Ath Bilbao,Empate,Empate,0,2,5,10,6,1,21-22
41,18/09/2021,Ath Bilbao,0,Visitante,Ath Madrid,Empate,Empate,0,0,5,13,2,0,21-22
42,18/09/2021,Elche,1,Local,Levante,Empate,Victoria,1,2,4,10,2,0,21-22
42,18/09/2021,Levante,1,Visitante,Elche,Empate,Derrota,0,6,7,14,2,0,21-22
43,18/09/2021,Alaves,0,Local,Osasuna,Derrota,Derrota,0,3,2,11,4,0,21-22
43,18/09/2021,Osasuna,2,Visitante,Alaves,Victoria,Victoria,2,5,8,14,3,0,21-22
44,19/09/2021,Mallorca,0,Local,Villarreal,Empate,Empate,0,1,3,11,2,0,21-22
44,19/09/2021,Villarreal,0,Visitante,Mallorca,Empate,Empate,0,3,1,16,3,0,21-22
45,19/09/2021,Sociedad,0,Local,Sevilla,Empate,Empate,0,4,5,16,2,0,21-22
45,19/09/2021,Sevilla,0,Visitante,Sociedad,Empate,Empate,0,4,6,11,3,0,21-22
46,19/09/2021,Betis,2,Local,Espanol,Empate,Victoria,2,9,10,13,4,1,21-22
46,19/09/2021,Espanol,2,Visitante,Betis,Empate,Derrota,1,4,4,9,4,0,21-22
47,19/09/2021,Valencia,1,Local,Real Madrid,Derrota,Empate,0,4,2,14,1,0,21-22
47,19/09/2021,Real Madrid,2,Visitante,Valencia,Victoria,Empate,0,10,5,14,5,0,21-22
48,20/09/2021,Barcelona,1,Local,Granada,Empate,Derrota,0,6,12,15,3,0,21-22
48,20/09/2021,Granada,1,Visitante,Barcelona,Empate,Victoria,1,2,4,20,6,0,21-22
49,21/09/2021,Getafe,1,Local,Ath Madrid,Derrota,Victoria,1,2,2,15,4,1,21-22
49,21/09/2021,Ath Madrid,2,Visitante,Getafe,Victoria,Derrota,0,4,5,11,5,0,21-22
50,21/09/2021,Ath Bilbao,1,Local,Vallecano,Derrota,Empate,1,1,2,16,3,0,21-22
50,21/09/2021,Vallecano,2,Visitante,Ath Bilbao,Victoria,Empate,1,3,1,20,3,0,21-22
51,21/09/2021,Levante,0,Local,Celta,Derrota,Empate,0,2,2,16,3,0,21-22
51,21/09/2021,Celta,2,Visitante,Levante,Victoria,Empate,0,2,4,12,2,0,21-22
52,22/09/2021,Espanol,1,Local,Alaves,Victoria,Empate,0,2,4,14,2,0,21-22
52,22/09/2021,Alaves,0,Visitante,Espanol,Derrota,Empate,0,2,8,18,1,0,21-22
53,22/09/2021,Sevilla,3,Local,Valencia,Victoria,Victoria,3,5,1,25,5,0,21-22
53,22/09/2021,Valencia,1,Visitante,Sevilla,Derrota,Derrota,1,3,4,21,3,0,21-22
54,22/09/2021,Real Madrid,6,Local,Mallorca,Victoria,Victoria,3,12,3,18,2,0,21-22
54,22/09/2021,Mallorca,1,Visitante,Real Madrid,Derrota,Derrota,1,5,2,8,1,0,21-22
55,22/09/2021,Villarreal,4,Local,Elche,Victoria,Victoria,2,9,8,16,1,0,21-22
55,22/09/2021,Elche,1,Visitante,Villarreal,Derrota,Derrota,1,3,7,11,2,0,21-22
56,23/09/2021,Granada,2,Local,Sociedad,Derrota,Victoria,1,2,4,11,5,0,21-22
56,23/09/2021,Sociedad,3,Visitante,Granada,Victoria,Derrota,0,11,7,16,1,0,21-22
57,23/09/2021,Osasuna,1,Local,Betis,Derrota,Empate,1,3,4,18,2,0,21-22
57,23/09/2021,Betis,3,Visitante,Osasuna,Victoria,Empate,1,9,7,10,0,0,21-22
58,23/09/2021,Cadiz,0,Local,Barcelona,Empate,Empate,0,3,4,16,3,0,21-22
58,23/09/2021,Barcelona,0,Visitante,Cadiz,Empate,Empate,0,2,5,8,4,1,21-22
59,25/09/2021,Alaves,1,Local,Ath Madrid,Victoria,Victoria,1,1,3,18,2,0,21-22
59,25/09/2021,Ath Madrid,0,Visitante,Alaves,Derrota,Derrota,0,1,8,11,3,0,21-22
60,25/09/2021,Valencia,1,Local,Ath Bilbao,Empate,Empate,0,6,4,14,5,1,21-22
60,25/09/2021,Ath Bilbao,1,Visitante,Valencia,Empate,Empate,0,4,5,17,2,0,21-22
61,25/09/2021,Sevilla,2,Local,Espanol,Victoria,Victoria,1,5,4,10,4,1,21-22
61,25/09/2021,Espanol,0,Visitante,Sevilla,Derrota,Derrota,0,2,8,8,0,0,21-22
62,25/09/2021,Real Madrid,0,Local,Villarreal,Empate,Empate,0,2,6,10,1,0,21-22
62,25/09/2021,Villarreal,0,Visitante,Real Madrid,Empate,Empate,0,2,3,12,2,0,21-22
63,26/09/2021,Mallorca,2,Local,Osasuna,Derrota,Victoria,2,8,5,8,2,0,21-22
63,26/09/2021,Osasuna,3,Visitante,Mallorca,Victoria,Derrota,1,6,5,17,3,0,21-22
64,26/09/2021,Barcelona,3,Local,Levante,Victoria,Victoria,2,12,11,11,1,0,21-22
64,26/09/2021,Levante,0,Visitante,Barcelona,Derrota,Derrota,0,2,1,16,3,0,21-22
65,26/09/2021,Sociedad,1,Local,Elche,Victoria,Empate,0,5,6,12,1,0,21-22
65,26/09/2021,Elche,0,Visitante,Sociedad,Derrota,Empate,0,2,1,16,3,0,21-22
66,26/09/2021,Vallecano,3,Local,Cadiz,Victoria,Victoria,2,6,4,11,2,0,21-22
66,26/09/2021,Cadiz,1,Visitante,Vallecano,Derrota,Derrota,1,1,3,11,4,0,21-22
67,26/09/2021,Betis,2,Local,Getafe,Victoria,Victoria,1,5,3,12,1,0,21-22
67,26/09/2021,Getafe,0,Visitante,Betis,Derrota,Derrota,0,3,3,19,3,0,21-22
68,27/09/2021,Celta,1,Local,Granada,Victoria,Empate,0,5,5,9,2,0,21-22
68,27/09/2021,Granada,0,Visitante,Celta,Derrota,Empate,0,4,3,12,7,0,21-22
69,01/10/2021,Ath Bilbao,1,Local,Alaves,Victoria,Victoria,1,5,13,16,3,0,21-22
69,01/10/2021,Alaves,0,Visitante,Ath Bilbao,Derrota,Derrota,0,5,9,12,2,0,21-22
70,02/10/2021,Osasuna,1,Local,Vallecano,Victoria,Empate,0,3,6,19,3,0,21-22
70,02/10/2021,Vallecano,0,Visitante,Osasuna,Derrota,Empate,0,0,3,9,3,0,21-22
71,02/10/2021,Mallorca,1,Local,Levante,Victoria,Empate,0,7,8,18,4,0,21-22
71,02/10/2021,Levante,0,Visitante,Mallorca,Derrota,Empate,0,2,3,25,4,0,21-22
72,02/10/2021,Cadiz,0,Local,Valencia,Empate,Empate,0,1,1,16,3,0,21-22
72,02/10/2021,Valencia,0,Visitante,Cadiz,Empate,Empate,0,4,3,11,4,0,21-22
73,02/10/2021,Ath Madrid,2,Local,Barcelona,Victoria,Victoria,2,3,2,13,2,0,21-22
73,02/10/2021,Barcelona,0,Visitante,Ath Madrid,Derrota,Derrota,0,2,6,10,1,0,21-22
74,03/10/2021,Elche,1,Local,Celta,Victoria,Empate,0,5,7,14,4,0,21-22
74,03/10/2021,Celta,0,Visitante,Elche,Derrota,Empate,0,1,4,19,3,0,21-22
75,03/10/2021,Espanol,2,Local,Real Madrid,Victoria,Victoria,1,4,2,12,2,0,21-22
75,03/10/2021,Real Madrid,1,Visitante,Espanol,Derrota,Derrota,0,4,8,13,1,0,21-22
76,03/10/2021,Getafe,1,Local,Sociedad,Empate,Victoria,1,2,2,16,4,0,21-22
76,03/10/2021,Sociedad,1,Visitante,Getafe,Empate,Derrota,0,5,5,11,2,0,21-22
77,03/10/2021,Villarreal,2,Local,Betis,Victoria,Victoria,1,5,4,14,2,0,21-22
77,03/10/2021,Betis,0,Visitante,Villarreal,Derrota,Derrota,0,3,6,9,4,0,21-22
78,03/10/2021,Granada,1,Local,Sevilla,Victoria,Victoria,1,1,2,13,3,0,21-22
78,03/10/2021,Sevilla,0,Visitante,Granada,Derrota,Derrota,0,3,6,11,4,1,21-22
79,16/10/2021,Levante,0,Local,Getafe,Empate,Empate,0,2,3,14,3,0,21-22
79,16/10/2021,Getafe,0,Visitante,Levante,Empate,Empate,0,4,11,10,3,0,21-22
80,16/10/2021,Sociedad,1,Local,Mallorca,Victoria,Empate,0,2,2,11,3,1,21-22
80,16/10/2021,Mallorca,0,Visitante,Sociedad,Derrota,Empate,0,1,6,21,3,0,21-22
81,17/10/2021,Vallecano,2,Local,Elche,Victoria,Empate,1,4,6,16,2,0,21-22
81,17/10/2021,Elche,1,Visitante,Vallecano,Derrota,Empate,1,3,2,11,2,0,21-22
82,17/10/2021,Celta,0,Local,Sevilla,Derrota,Empate,0,3,5,13,2,0,21-22
82,17/10/2021,Sevilla,1,Visitante,Celta,Victoria,Empate,0,2,4,9,3,0,21-22
83,17/10/2021,Villarreal,1,Local,Osasuna,Derrota,Derrota,0,6,4,6,1,0,21-22
83,17/10/2021,Osasuna,2,Visitante,Villarreal,Victoria,Victoria,1,2,4,14,5,0,21-22
84,17/10/2021,Barcelona,3,Local,Valencia,Victoria,Victoria,2,5,9,16,2,0,21-22
84,17/10/2021,Valencia,1,Visitante,Barcelona,Derrota,Derrota,1,3,3,13,3,0,21-22
85,18/10/2021,Alaves,0,Local,Betis,Derrota,Empate,0,2,7,8,1,0,21-22
85,18/10/2021,Betis,1,Visitante,Alaves,Victoria,Empate,0,4,7,11,1,0,21-22
86,18/10/2021,Espanol,2,Local,Cadiz,Victoria,Victoria,1,6,7,8,1,0,21-22
86,18/10/2021,Cadiz,0,Visitante,Espanol,Derrota,Derrota,0,2,9,10,0,0,21-22
87,22/10/2021,Osasuna,1,Local,Granada,Empate,Victoria,1,6,4,15,1,1,21-22
87,22/10/2021,Granada,1,Visitante,Osasuna,Empate,Derrota,0,4,1,11,3,0,21-22
88,23/10/2021,Valencia,2,Local,Mallorca,Empate,Derrota,0,6,5,15,4,0,21-22
88,23/10/2021,Mallorca,2,Visitante,Valencia,Empate,Victoria,2,4,0,19,5,2,21-22
89,23/10/2021,Cadiz,0,Local,Alaves,Derrota,Derrota,0,4,14,11,0,0,21-22
89,23/10/2021,Alaves,2,Visitante,Cadiz,Victoria,Victoria,1,4,3,14,2,0,21-22
90,23/10/2021,Elche,2,Local,Espanol,Empate,Victoria,1,7,3,15,3,0,21-22
90,23/10/2021,Espanol,2,Visitante,Elche,Empate,Derrota,0,7,7,9,1,0,21-22
91,23/10/2021,Ath Bilbao,2,Local,Villarreal,Victoria,Empate,1,7,9,7,0,0,21-22
91,23/10/2021,Villarreal,1,Visitante,Ath Bilbao,Derrota,Empate,1,3,2,12,3,0,21-22
92,24/10/2021,Sevilla,5,Local,Levante,Victoria,Victoria,3,11,10,13,1,0,21-22
92,24/10/2021,Levante,3,Visitante,Sevilla,Derrota,Derrota,1,7,3,6,2,0,21-22
93,24/10/2021,Barcelona,1,Local,Real Madrid,Derrota,Derrota,0,2,7,17,1,0,21-22
93,24/10/2021,Real Madrid,2,Visitante,Barcelona,Victoria,Victoria,1,5,4,13,1,0,21-22
94,24/10/2021,Betis,3,Local,Vallecano,Victoria,Victoria,2,5,4,12,1,0,21-22
94,24/10/2021,Vallecano,2,Visitante,Betis,Derrota,Derrota,1,3,4,12,2,0,21-22
95,24/10/2021,Ath Madrid,2,Local,Sociedad,Empate,Derrota,0,4,4,14,1,0,21-22
95,24/10/2021,Sociedad,2,Visitante,Ath Madrid,Empate,Victoria,1,4,3,14,3,0,21-22
96,25/10/2021,Getafe,0,Local,Celta,Derrota,Empate,0,2,2,15,2,2,21-22
96,25/10/2021,Celta,3,Visitante,Getafe,Victoria,Empate,0,8,7,11,2,0,21-22
97,26/10/2021,Alaves,1,Local,Elche,Victoria,Empate,0,5,4,13,1,0,21-22
97,26/10/2021,Elche,0,Visitante,Alaves,Derrota,Empate,0,1,7,9,1,0,21-22
98,26/10/2021,Espanol,1,Local,Ath Bilbao,Empate,Victoria,1,3,8,7,1,1,21-22
98,26/10/2021,Ath Bilbao,1,Visitante,Espanol,Empate,Derrota,0,7,12,12,2,0,21-22
99,26/10/2021,Villarreal,3,Local,Cadiz,Empate,Derrota,1,5,8,13,3,0,21-22
99,26/10/2021,Cadiz,3,Visitante,Villarreal,Empate,Victoria,2,4,2,9,6,0,21-22
100,27/10/2021,Mallorca,1,Local,Sevilla,Empate,Victoria,1,4,4,16,3,1,21-22
100,27/10/2021,Sevilla,1,Visitante,Mallorca,Empate,Derrota,0,3,2,14,6,0,21-22
101,27/10/2021,Vallecano,1,Local,Barcelona,Victoria,Victoria,1,3,3,17,2,0,21-22
101,27/10/2021,Barcelona,0,Visitante,Vallecano,Derrota,Derrota,0,1,7,12,2,0,21-22
102,27/10/2021,Betis,4,Local,Valencia,Victoria,Victoria,2,9,4,14,2,0,21-22
102,27/10/2021,Valencia,1,Visitante,Betis,Derrota,Derrota,1,4,7,19,5,0,21-22
103,27/10/2021,Real Madrid,0,Local,Osasuna,Empate,Empate,0,3,11,12,1,0,21-22
103,27/10/2021,Osasuna,0,Visitante,Real Madrid,Empate,Empate,0,0,3,10,1,0,21-22
104,28/10/2021,Celta,0,Local,Sociedad,Derrota,Empate,0,6,7,12,1,0,21-22
104,28/10/2021,Sociedad,2,Visitante,Celta,Victoria,Empate,0,4,6,11,0,0,21-22
105,28/10/2021,Granada,1,Local,Getafe,Empate,Derrota,0,3,5,10,1,0,21-22
105,28/10/2021,Getafe,1,Visitante,Granada,Empate,Victoria,1,4,0,15,4,0,21-22
106,28/10/2021,Levante,2,Local,Ath Madrid,Empate,Empate,1,3,5,15,3,1,21-22
106,28/10/2021,Ath Madrid,2,Visitante,Levante,Empate,Empate,1,3,2,11,5,0,21-22
107,30/10/2021,Elche,1,Local,Real Madrid,Derrota,Derrota,0,4,5,11,2,1,21-22
107,30/10/2021,Real Madrid,2,Visitante,Elche,Victoria,Victoria,1,5,4,13,0,0,21-22
108,30/10/2021,Sevilla,2,Local,Osasuna,Victoria,Victoria,1,4,4,17,2,0,21-22
108,30/10/2021,Osasuna,0,Visitante,Sevilla,Derrota,Derrota,0,3,5,10,2,0,21-22
109,30/10/2021,Valencia,2,Local,Villarreal,Victoria,Victoria,1,3,7,19,2,0,21-22
109,30/10/2021,Villarreal,0,Visitante,Valencia,Derrota,Derrota,0,1,6,17,4,0,21-22
110,30/10/2021,Barcelona,1,Local,Alaves,Empate,Empate,0,5,9,11,0,0,21-22
110,30/10/2021,Alaves,1,Visitante,Barcelona,Empate,Empate,0,2,0,11,2,0,21-22
111,31/10/2021,Cadiz,1,Local,Mallorca,Empate,Derrota,0,2,6,14,3,0,21-22
111,31/10/2021,Mallorca,1,Visitante,Cadiz,Empate,Victoria,1,5,5,16,7,2,21-22
112,31/10/2021,Ath Madrid,3,Local,Betis,Victoria,Victoria,1,9,13,11,0,0,21-22
112,31/10/2021,Betis,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,0,12,0,0,21-22
113,31/10/2021,Getafe,2,Local,Espanol,Victoria,Empate,1,7,6,18,7,0,21-22
113,31/10/2021,Espanol,1,Visitante,Getafe,Derrota,Empate,1,3,11,11,4,0,21-22
114,31/10/2021,Sociedad,1,Local,Ath Bilbao,Empate,Empate,0,3,2,21,4,0,21-22
114,31/10/2021,Ath Bilbao,1,Visitante,Sociedad,Empate,Empate,0,5,7,14,3,1,21-22
115,01/11/2021,Vallecano,0,Local,Celta,Empate,Empate,0,5,4,13,2,0,21-22
115,01/11/2021,Celta,0,Visitante,Vallecano,Empate,Empate,0,4,7,14,5,0,21-22
116,01/11/2021,Levante,0,Local,Granada,Derrota,Derrota,0,3,3,14,4,0,21-22
116,01/11/2021,Granada,3,Visitante,Levante,Victoria,Victoria,2,6,5,13,2,0,21-22
117,05/11/2021,Ath Bilbao,0,Local,Cadiz,Derrota,Derrota,0,5,5,14,2,0,21-22
117,05/11/2021,Cadiz,1,Visitante,Ath Bilbao,Victoria,Victoria,1,4,1,19,1,0,21-22
118,06/11/2021,Espanol,2,Local,Granada,Victoria,Victoria,2,6,5,12,1,0,21-22
118,06/11/2021,Granada,0,Visitante,Espanol,Derrota,Derrota,0,5,3,8,1,0,21-22
119,06/11/2021,Celta,3,Local,Barcelona,Empate,Derrota,0,4,3,18,3,0,21-22
119,06/11/2021,Barcelona,3,Visitante,Celta,Empate,Victoria,3,6,1,18,6,0,21-22
120,06/11/2021,Alaves,2,Local,Levante,Victoria,Derrota,0,3,1,21,3,0,21-22
120,06/11/2021,Levante,1,Visitante,Alaves,Derrota,Victoria,1,7,3,17,3,0,21-22
121,06/11/2021,Real Madrid,2,Local,Vallecano,Victoria,Victoria,2,7,4,8,1,0,21-22
121,06/11/2021,Vallecano,1,Visitante,Real Madrid,Derrota,Derrota,0,7,5,14,2,0,21-22
122,07/11/2021,Villarreal,1,Local,Getafe,Victoria,Victoria,1,4,6,12,1,0,21-22
122,07/11/2021,Getafe,0,Visitante,Villarreal,Derrota,Derrota,0,2,4,13,1,0,21-22
123,07/11/2021,Valencia,3,Local,Ath Madrid,Empate,Derrota,0,5,9,12,2,0,21-22
123,07/11/2021,Ath Madrid,3,Visitante,Valencia,Empate,Victoria,1,7,0,17,2,0,21-22
124,07/11/2021,Mallorca,2,Local,Elche,Empate,Empate,0,6,3,11,2,0,21-22
124,07/11/2021,Elche,2,Visitante,Mallorca,Empate,Empate,0,2,3,19,3,0,21-22
125,07/11/2021,Osasuna,0,Local,Sociedad,Derrota,Empate,0,2,5,11,0,0,21-22
125,07/11/2021,Sociedad,2,Visitante,Osasuna,Victoria,Empate,0,4,2,12,2,0,21-22
126,07/11/2021,Betis,0,Local,Sevilla,Derrota,Empate,0,1,2,12,3,1,21-22
126,07/11/2021,Sevilla,2,Visitante,Betis,Victoria,Empate,0,2,1,13,1,0,21-22
127,19/11/2021,Levante,0,Local,Ath Bilbao,Empate,Empate,0,2,6,16,2,0,21-22
127,19/11/2021,Ath Bilbao,0,Visitante,Levante,Empate,Empate,0,2,3,7,1,0,21-22
128,20/11/2021,Celta,1,Local,Villarreal,Empate,Derrota,0,3,3,14,1,0,21-22
128,20/11/2021,Villarreal,1,Visitante,Celta,Empate,Victoria,1,6,5,17,1,0,21-22
129,20/11/2021,Sevilla,2,Local,Alaves,Empate,Derrota,1,6,5,14,4,0,21-22
129,20/11/2021,Alaves,2,Visitante,Sevilla,Empate,Victoria,2,3,2,17,4,0,21-22
130,20/11/2021,Ath Madrid,1,Local,Osasuna,Victoria,Empate,0,2,7,7,2,0,21-22
130,20/11/2021,Osasuna,0,Visitante,Ath Madrid,Derrota,Empate,0,3,4,8,2,0,21-22
131,20/11/2021,Barcelona,1,Local,Espanol,Victoria,Empate,0,6,4,17,4,0,21-22
131,20/11/2021,Espanol,0,Visitante,Barcelona,Derrota,Empate,0,2,4,9,2,0,21-22
132,21/11/2021,Getafe,4,Local,Cadiz,Victoria,Victoria,1,8,3,14,2,0,21-22
132,21/11/2021,Cadiz,0,Visitante,Getafe,Derrota,Derrota,0,2,7,7,4,0,21-22
133,21/11/2021,Granada,1,Local,Real Madrid,Derrota,Derrota,1,3,9,10,1,1,21-22
133,21/11/2021,Real Madrid,4,Visitante,Granada,Victoria,Victoria,2,10,6,7,1,0,21-22
134,21/11/2021,Elche,0,Local,Betis,Derrota,Derrota,0,4,10,12,1,0,21-22
134,21/11/2021,Betis,3,Visitante,Elche,Victoria,Victoria,3,4,1,14,2,1,21-22
