MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
37,15/09/13,Espanol,1,Visitante,Granada,Victoria,Empate,0,3,4,16,3,0,13-14
38,15/09/13,Malaga,5,Local,Vallecano,Victoria,Victoria,2,9,6,13,1,0,13-14
38,15/09/13,Vallecano,0,Visitante,Malaga,Derrota,Derrota,0,2,5,16,2,0,13-14
39,16/09/13,Ath Bilbao,3,Local,Celta,Victoria,Empate,1,6,4,7,2,0,13-14
39,16/09/13,Celta,2,Visitante,Ath Bilbao,Derrota,Empate,1,3,2,18,3,0,13-14
40,16/09/13,Elche,0,Local,Valladolid,Empate,Empate,0,5,10,18,4,0,13-14
40,16/09/13,Valladolid,0,Visitante,Elche,Empate,Empate,0,4,4,9,1,0,13-14
41,20/09/13,Osasuna,2,Local,Elche,Victoria,Victoria,1,3,5,17,2,0,13-14
41,20/09/13,Elche,1,Visitante,Osasuna,Derrota,Derrota,0,4,8,7,1,0,13-14
42,21/09/13,Almeria,2,Local,Levante,Empate,Victoria,1,8,1,16,4,1,13-14
42,21/09/13,Levante,2,Visitante,Almeria,Empate,Derrota,0,7,7,18,7,0,13-14
43,21/09/13,Sociedad,0,Local,Malaga,Empate,Empate,0,2,5,10,3,0,13-14
43,21/09/13,Malaga,0,Visitante,Sociedad,Empate,Empate,0,4,4,14,3,0,13-14
44,21/09/13,Valladolid,0,Local,Ath Madrid,Derrota,Empate,0,2,2,15,2,0,13-14
44,21/09/13,Ath Madrid,2,Visitante,Valladolid,Victoria,Empate,0,6,6,13,2,0,13-14
45,21/09/13,Vallecano,0,Local,Barcelona,Derrota,Derrota,0,9,6,21,2,0,13-14
45,21/09/13,Barcelona,4,Visitante,Vallecano,Victoria,Victoria,1,8,14,16,1,0,13-14
46,22/09/13,Betis,0,Local,Granada,Empate,Empate,0,6,5,13,4,0,13-14
46,22/09/13,Granada,0,Visitante,Betis,Empate,Empate,0,1,3,11,1,0,13-14
47,22/09/13,Celta,0,Local,Villarreal,Empate,Empate,0,1,2,14,5,0,13-14
47,22/09/13,Villarreal,0,Visitante,Celta,Empate,Empate,0,4,6,13,1,0,13-14
48,22/09/13,Real Madrid,4,Local,Getafe,Victoria,Victoria,2,11,9,13,1,0,13-14
48,22/09/13,Getafe,1,Visitante,Real Madrid,Derrota,Derrota,1,4,5,15,3,1,13-14
49,22/09/13,Valencia,3,Local,Sevilla,Victoria,Victoria,1,6,8,15,2,0,13-14
49,22/09/13,Sevilla,1,Visitante,Valencia,Derrota,Derrota,0,3,8,12,1,0,13-14
50,23/09/13,Espanol,3,Local,Ath Bilbao,Victoria,Empate,1,6,3,17,2,0,13-14
50,23/09/13,Ath Bilbao,2,Visitante,Espanol,Derrota,Empate,1,3,6,11,2,0,13-14
51,24/09/13,Ath Madrid,2,Local,Osasuna,Victoria,Victoria,2,4,11,11,3,0,13-14
51,24/09/13,Osasuna,1,Visitante,Ath Madrid,Derrota,Derrota,1,1,2,14,1,0,13-14
52,24/09/13,Barcelona,4,Local,Sociedad,Victoria,Victoria,3,9,6,6,0,0,13-14
52,24/09/13,Sociedad,1,Visitante,Barcelona,Derrota,Derrota,0,5,1,12,1,0,13-14
53,24/09/13,Levante,1,Local,Valladolid,Empate,Empate,1,4,7,13,2,0,13-14
53,24/09/13,Valladolid,1,Visitante,Levante,Empate,Empate,1,2,0,13,4,1,13-14
54,24/09/13,Malaga,2,Local,Almeria,Victoria,Empate,0,7,9,12,2,0,13-14
54,24/09/13,Almeria,0,Visitante,Malaga,Derrota,Empate,0,2,5,13,1,0,13-14
55,25/09/13,Elche,1,Local,Real Madrid,Derrota,Empate,0,3,4,23,8,1,13-14
55,25/09/13,Real Madrid,2,Visitante,Elche,Victoria,Empate,0,5,5,9,2,0,13-14
56,25/09/13,Granada,0,Local,Valencia,Derrota,Empate,0,4,5,19,4,0,13-14
56,25/09/13,Valencia,1,Visitante,Granada,Victoria,Empate,0,3,5,15,2,0,13-14
57,25/09/13,Sevilla,4,Local,Vallecano,Victoria,Victoria,1,7,4,14,3,0,13-14
57,25/09/13,Vallecano,1,Visitante,Sevilla,Derrota,Derrota,0,4,2,18,4,2,13-14
58,26/09/13,Ath Bilbao,2,Local,Betis,Victoria,Empate,0,8,8,8,1,0,13-14
58,26/09/13,Betis,1,Visitante,Ath Bilbao,Derrota,Empate,0,5,4,13,5,0,13-14
59,26/09/13,Getafe,2,Local,Celta,Victoria,Victoria,1,3,11,14,2,0,13-14
59,26/09/13,Celta,0,Visitante,Getafe,Derrota,Derrota,0,2,5,8,1,0,13-14
60,26/09/13,Villarreal,2,Local,Espanol,Victoria,Victoria,1,5,3,15,1,0,13-14
60,26/09/13,Espanol,1,Visitante,Villarreal,Derrota,Derrota,0,3,5,22,3,0,13-14
61,27/09/13,Valladolid,2,Local,Malaga,Empate,Derrota,0,3,11,6,3,0,13-14
61,27/09/13,Malaga,2,Visitante,Valladolid,Empate,Victoria,1,4,4,7,0,0,13-14
62,28/09/13,Almeria,0,Local,Barcelona,Derrota,Derrota,0,1,2,20,1,0,13-14
62,28/09/13,Barcelona,2,Visitante,Almeria,Victoria,Victoria,1,4,3,15,2,0,13-14
63,28/09/13,Real Madrid,0,Local,Ath Madrid,Derrota,Derrota,0,5,2,21,4,0,13-14
63,28/09/13,Ath Madrid,1,Visitante,Real Madrid,Victoria,Victoria,1,4,7,18,4,0,13-14
64,28/09/13,Sociedad,1,Local,Sevilla,Empate,Derrota,0,5,8,11,0,0,13-14
64,28/09/13,Sevilla,1,Visitante,Sociedad,Empate,Victoria,1,3,5,10,4,1,13-14
65,28/09/13,Valencia,1,Local,Vallecano,Victoria,Victoria,1,4,3,14,3,0,13-14
65,28/09/13,Vallecano,0,Visitante,Valencia,Derrota,Derrota,0,3,5,21,5,0,13-14
66,29/09/13,Betis,1,Local,Villarreal,Victoria,Victoria,1,5,5,15,6,0,13-14
66,29/09/13,Villarreal,0,Visitante,Betis,Derrota,Derrota,0,2,6,13,3,0,13-14
67,29/09/13,Celta,0,Local,Elche,Derrota,Empate,0,1,7,17,1,0,13-14
67,29/09/13,Elche,1,Visitante,Celta,Victoria,Empate,0,4,4,16,3,0,13-14
68,29/09/13,Espanol,0,Local,Getafe,Derrota,Empate,0,3,14,8,1,0,13-14
68,29/09/13,Getafe,2,Visitante,Espanol,Victoria,Empate,0,3,4,14,3,0,13-14
69,29/09/13,Osasuna,0,Local,Levante,Derrota,Empate,0,5,9,17,5,1,13-14
69,29/09/13,Levante,1,Visitante,Osasuna,Victoria,Empate,0,5,6,15,2,0,13-14
70,30/09/13,Granada,2,Local,Ath Bilbao,Victoria,Empate,0,5,5,17,2,0,13-14
70,30/09/13,Ath Bilbao,0,Visitante,Granada,Derrota,Empate,0,4,2,10,1,0,13-14
71,04/10/13,Malaga,0,Local,Osasuna,Derrota,Derrota,0,3,6,7,1,0,13-14
71,04/10/13,Osasuna,1,Visitante,Malaga,Victoria,Victoria,1,6,6,14,5,0,13-14
72,04/10/13,Villarreal,3,Local,Granada,Victoria,Victoria,1,4,6,9,0,0,13-14
72,04/10/13,Granada,0,Visitante,Villarreal,Derrota,Derrota,0,1,4,13,1,0,13-14
73,05/10/13,Barcelona,4,Local,Valladolid,Victoria,Empate,1,8,7,7,0,0,13-14
73,05/10/13,Valladolid,1,Visitante,Barcelona,Derrota,Empate,1,1,4,15,3,0,13-14
74,05/10/13,Elche,2,Local,Espanol,Victoria,Victoria,1,6,4,13,1,0,13-14
74,05/10/13,Espanol,1,Visitante,Elche,Derrota,Derrota,0,3,5,19,1,1,13-14
75,05/10/13,Levante,2,Local,Real Madrid,Derrota,Empate,0,5,3,18,1,0,13-14
75,05/10/13,Real Madrid,3,Visitante,Levante,Victoria,Empate,0,10,8,13,3,0,13-14
76,05/10/13,Vallecano,1,Local,Sociedad,Victoria,Empate,0,1,7,9,2,0,13-14
76,05/10/13,Sociedad,0,Visitante,Vallecano,Derrota,Empate,0,6,6,8,2,0,13-14
77,06/10/13,Ath Bilbao,1,Local,Valencia,Empate,Derrota,0,8,9,8,2,0,13-14
77,06/10/13,Valencia,1,Visitante,Ath Bilbao,Empate,Victoria,1,5,2,6,2,0,13-14
78,06/10/13,Ath Madrid,2,Local,Celta,Victoria,Victoria,1,12,13,12,1,0,13-14
78,06/10/13,Celta,1,Visitante,Ath Madrid,Derrota,Derrota,0,2,0,16,3,0,13-14
79,06/10/13,Getafe,3,Local,Betis,Victoria,Victoria,3,5,5,19,3,0,13-14
79,06/10/13,Betis,1,Visitante,Getafe,Derrota,Derrota,0,4,10,14,3,0,13-14
80,06/10/13,Sevilla,2,Local,Almeria,Victoria,Empate,1,6,12,14,4,0,13-14
80,06/10/13,Almeria,1,Visitante,Sevilla,Derrota,Empate,1,4,3,9,5,0,13-14
81,19/10/13,Espanol,1,Local,Ath Madrid,Victoria,Empate,0,3,3,16,5,0,13-14
81,19/10/13,Ath Madrid,0,Visitante,Espanol,Derrota,Empate,0,0,3,22,4,0,13-14
82,19/10/13,Osasuna,0,Local,Barcelona,Empate,Empate,0,1,2,13,3,0,13-14
82,19/10/13,Barcelona,0,Visitante,Osasuna,Empate,Empate,0,3,5,8,2,0,13-14
83,19/10/13,Real Madrid,2,Local,Malaga,Victoria,Empate,0,15,10,5,1,0,13-14
83,19/10/13,Malaga,0,Visitante,Real Madrid,Derrota,Empate,0,1,1,12,5,0,13-14
84,19/10/13,Valencia,1,Local,Sociedad,Derrota,Derrota,0,4,8,13,3,0,13-14
84,19/10/13,Sociedad,2,Visitante,Valencia,Victoria,Victoria,1,3,2,10,1,0,13-14
85,20/10/13,Almeria,0,Local,Vallecano,Derrota,Empate,0,2,7,21,2,0,13-14
85,20/10/13,Vallecano,1,Visitante,Almeria,Victoria,Empate,0,10,6,13,3,1,13-14
86,20/10/13,Betis,1,Local,Elche,Derrota,Derrota,1,7,6,22,4,0,13-14
86,20/10/13,Elche,2,Visitante,Betis,Victoria,Victoria,2,4,7,8,2,1,13-14
87,20/10/13,Granada,0,Local,Getafe,Derrota,Empate,0,5,9,21,3,1,13-14
87,20/10/13,Getafe,2,Visitante,Granada,Victoria,Empate,0,7,3,12,2,0,13-14
88,20/10/13,Valladolid,2,Local,Sevilla,Empate,Derrota,0,5,6,14,2,0,13-14
88,20/10/13,Sevilla,2,Visitante,Valladolid,Empate,Victoria,2,6,5,17,3,0,13-14
89,21/10/13,Ath Bilbao,2,Local,Villarreal,Victoria,Victoria,2,3,8,14,5,0,13-14
89,21/10/13,Villarreal,0,Visitante,Ath Bilbao,Derrota,Derrota,0,2,4,13,2,1,13-14
90,21/10/13,Celta,0,Local,Levante,Derrota,Empate,0,4,2,11,2,0,13-14
90,21/10/13,Levante,1,Visitante,Celta,Victoria,Empate,0,3,0,14,1,0,13-14
91,25/10/13,Vallecano,0,Local,Valladolid,Derrota,Derrota,0,4,8,7,2,0,13-14
91,25/10/13,Valladolid,3,Visitante,Vallecano,Victoria,Victoria,2,6,1,27,2,0,13-14
92,26/10/13,Barcelona,2,Local,Real Madrid,Victoria,Victoria,1,5,4,19,2,0,13-14
92,26/10/13,Real Madrid,1,Visitante,Barcelona,Derrota,Derrota,0,6,3,16,5,0,13-14
93,26/10/13,Elche,0,Local,Granada,Derrota,Derrota,0,1,5,12,2,0,13-14
93,26/10/13,Granada,1,Visitante,Elche,Victoria,Victoria,1,3,4,8,3,0,13-14
94,26/10/13,Levante,3,Local,Espanol,Victoria,Victoria,2,3,3,14,2,0,13-14
94,26/10/13,Espanol,0,Visitante,Levante,Derrota,Derrota,0,6,11,23,5,0,13-14
95,26/10/13,Malaga,0,Local,Celta,Derrota,Derrota,0,1,5,14,2,0,13-14
95,26/10/13,Celta,5,Visitante,Malaga,Victoria,Victoria,2,9,6,11,0,0,13-14
96,27/10/13,Ath Madrid,5,Local,Betis,Victoria,Victoria,1,12,6,14,0,0,13-14
96,27/10/13,Betis,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,5,7,2,0,13-14
97,27/10/13,Sevilla,2,Local,Osasuna,Victoria,Empate,0,4,9,11,1,0,13-14
97,27/10/13,Osasuna,1,Visitante,Sevilla,Derrota,Empate,0,3,3,11,4,1,13-14
98,27/10/13,Sociedad,3,Local,Almeria,Victoria,Victoria,1,3,3,10,1,0,13-14
98,27/10/13,Almeria,0,Visitante,Sociedad,Derrota,Derrota,0,4,7,14,3,0,13-14
99,27/10/13,Villarreal,4,Local,Valencia,Victoria,Victoria,2,8,6,14,3,0,13-14
99,27/10/13,Valencia,1,Visitante,Villarreal,Derrota,Derrota,0,8,9,13,2,0,13-14
100,28/10/13,Getafe,0,Local,Ath Bilbao,Derrota,Derrota,0,3,9,13,0,0,13-14
100,28/10/13,Ath Bilbao,1,Visitante,Getafe,Victoria,Victoria,1,5,4,22,3,0,13-14
101,29/10/13,Celta,0,Local,Barcelona,Derrota,Derrota,0,4,5,17,3,0,13-14
101,29/10/13,Barcelona,3,Visitante,Celta,Victoria,Victoria,1,8,7,12,1,0,13-14
102,29/10/13,Espanol,0,Local,Malaga,Empate,Empate,0,3,8,20,1,0,13-14
102,29/10/13,Malaga,0,Visitante,Espanol,Empate,Empate,0,5,6,11,3,0,13-14
103,30/10/13,Osasuna,3,Local,Vallecano,Victoria,Victoria,2,6,5,10,0,1,13-14
103,30/10/13,Vallecano,1,Visitante,Osasuna,Derrota,Derrota,0,5,10,9,2,0,13-14
104,30/10/13,Real Madrid,7,Local,Sevilla,Victoria,Victoria,3,10,2,17,3,0,13-14
104,30/10/13,Sevilla,3,Visitante,Real Madrid,Derrota,Derrota,2,6,1,15,2,1,13-14
105,30/10/13,Valencia,1,Local,Almeria,Derrota,Victoria,1,7,5,14,0,0,13-14
105,30/10/13,Almeria,2,Visitante,Valencia,Victoria,Derrota,0,4,2,17,5,0,13-14
106,30/10/13,Valladolid,2,Local,Sociedad,Empate,Derrota,0,7,11,15,4,0,13-14
106,30/10/13,Sociedad,2,Visitante,Valladolid,Empate,Victoria,1,6,4,7,1,0,13-14
107,31/10/13,Ath Bilbao,2,Local,Elche,Empate,Derrota,0,5,8,11,3,0,13-14
107,31/10/13,Elche,2,Visitante,Ath Bilbao,Empate,Victoria,1,6,3,10,2,0,13-14
108,31/10/13,Betis,0,Local,Levante,Empate,Empate,0,5,4,12,1,1,13-14
108,31/10/13,Levante,0,Visitante,Betis,Empate,Empate,0,4,3,14,6,0,13-14
109,31/10/13,Granada,1,Local,Ath Madrid,Derrota,Derrota,0,1,5,15,2,0,13-14
109,31/10/13,Ath Madrid,2,Visitante,Granada,Victoria,Victoria,1,6,5,16,2,1,13-14
110,31/10/13,Villarreal,0,Local,Getafe,Derrota,Derrota,0,3,9,12,1,1,13-14
110,31/10/13,Getafe,2,Visitante,Villarreal,Victoria,Victoria,1,4,8,14,4,0,13-14
111,01/11/13,Barcelona,1,Local,Espanol,Victoria,Empate,0,5,9,7,1,0,13-14
111,01/11/13,Espanol,0,Visitante,Barcelona,Derrota,Empate,0,2,2,19,3,0,13-14
112,02/11/13,Almeria,1,Local,Valladolid,Victoria,Victoria,1,7,3,15,4,0,13-14
112,02/11/13,Valladolid,0,Visitante,Almeria,Derrota,Derrota,0,2,5,13,2,1,13-14
113,02/11/13,Sevilla,0,Local,Celta,Derrota,Empate,0,4,10,12,2,0,13-14
113,02/11/13,Celta,1,Visitante,Sevilla,Victoria,Empate,0,4,5,15,1,0,13-14
114,02/11/13,Sociedad,5,Local,Osasuna,Victoria,Victoria,1,8,9,8,2,0,13-14
114,02/11/13,Osasuna,0,Visitante,Sociedad,Derrota,Derrota,0,1,2,6,0,1,13-14
115,02/11/13,Vallecano,2,Local,Real Madrid,Derrota,Derrota,0,6,6,13,3,0,13-14
115,02/11/13,Real Madrid,3,Visitante,Vallecano,Victoria,Victoria,2,5,1,12,5,0,13-14
116,03/11/13,Ath Madrid,2,Local,Ath Bilbao,Victoria,Victoria,2,8,3,15,5,0,13-14
116,03/11/13,Ath Bilbao,0,Visitante,Ath Madrid,Derrota,Derrota,0,0,0,21,2,1,13-14
117,03/11/13,Getafe,0,Local,Valencia,Derrota,Derrota,0,5,6,17,6,0,13-14
117,03/11/13,Valencia,1,Visitante,Getafe,Victoria,Victoria,1,5,6,7,2,0,13-14
118,03/11/13,Levante,0,Local,Granada,Derrota,Empate,0,7,5,15,2,0,13-14
118,03/11/13,Granada,1,Visitante,Levante,Victoria,Empate,0,5,7,15,3,0,13-14
119,03/11/13,Malaga,3,Local,Betis,Victoria,Empate,1,4,2,20,2,0,13-14
119,03/11/13,Betis,2,Visitante,Malaga,Derrota,Empate,1,3,3,12,2,0,13-14
120,04/11/13,Elche,0,Local,Villarreal,Derrota,Empate,0,0,9,19,3,0,13-14
120,04/11/13,Villarreal,1,Visitante,Elche,Victoria,Empate,0,6,9,11,3,0,13-14
121,08/11/13,Granada,3,Local,Malaga,Victoria,Empate,0,10,7,17,3,0,13-14
121,08/11/13,Malaga,1,Visitante,Granada,Derrota,Empate,0,6,5,17,3,0,13-14
122,08/11/13,Osasuna,0,Local,Almeria,Derrota,Derrota,0,5,12,9,2,0,13-14
122,08/11/13,Almeria,1,Visitante,Osasuna,Victoria,Victoria,1,2,5,16,3,0,13-14
123,09/11/13,Ath Bilbao,2,Local,Levante,Victoria,Derrota,0,9,11,19,3,1,13-14
123,09/11/13,Levante,1,Visitante,Ath Bilbao,Derrota,Victoria,1,3,2,24,5,0,13-14
124,09/11/13,Celta,0,Local,Vallecano,Derrota,Derrota,0,4,8,16,3,0,13-14
124,09/11/13,Vallecano,2,Visitante,Celta,Victoria,Victoria,1,4,4,19,2,0,13-14
125,09/11/13,Getafe,1,Local,Elche,Empate,Victoria,1,2,4,17,3,0,13-14
125,09/11/13,Elche,1,Visitante,Getafe,Empate,Derrota,0,5,7,16,6,0,13-14
126,09/11/13,Real Madrid,5,Local,Sociedad,Victoria,Victoria,4,8,2,16,2,0,13-14
126,09/11/13,Sociedad,1,Visitante,Real Madrid,Derrota,Derrota,0,3,7,9,1,0,13-14
127,10/11/13,Betis,1,Local,Barcelona,Derrota,Derrota,0,5,9,18,3,0,13-14
127,10/11/13,Barcelona,4,Visitante,Betis,Victoria,Victoria,2,8,0,12,2,0,13-14
128,10/11/13,Espanol,1,Local,Sevilla,Derrota,Derrota,1,2,5,19,2,1,13-14
128,10/11/13,Sevilla,3,Visitante,Espanol,Victoria,Victoria,2,4,4,11,3,0,13-14
129,10/11/13,Valencia,2,Local,Valladolid,Empate,Empate,1,6,6,8,1,0,13-14
129,10/11/13,Valladolid,2,Visitante,Valencia,Empate,Empate,1,6,6,17,5,0,13-14
130,10/11/13,Villarreal,1,Local,Ath Madrid,Empate,Derrota,0,3,5,14,3,0,13-14
130,10/11/13,Ath Madrid,1,Visitante,Villarreal,Empate,Victoria,1,1,1,22,4,0,13-14
131,22/11/13,Valladolid,0,Local,Osasuna,Derrota,Empate,0,3,6,8,4,0,13-14
131,22/11/13,Osasuna,1,Visitante,Valladolid,Victoria,Empate,0,3,1,17,4,0,13-14
132,23/11/13,Almeria,0,Local,Real Madrid,Derrota,Derrota,0,4,1,15,1,0,13-14
132,23/11/13,Real Madrid,5,Visitante,Almeria,Victoria,Victoria,1,15,6,7,2,0,13-14
133,23/11/13,Ath Madrid,7,Local,Getafe,Victoria,Victoria,2,13,8,10,2,0,13-14
133,23/11/13,Getafe,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,3,12,2,1,13-14
134,23/11/13,Barcelona,4,Local,Granada,Victoria,Victoria,2,8,3,19,2,0,13-14
134,23/11/13,Granada,0,Visitante,Barcelona,Derrota,Derrota,0,3,7,19,2,1,13-14
135,23/11/13,Sociedad,4,Local,Celta,Victoria,Derrota,1,12,7,11,2,0,13-14
135,23/11/13,Celta,3,Visitante,Sociedad,Derrota,Victoria,2,5,3,24,2,1,13-14
136,24/11/13,Elche,2,Local,Valencia,Victoria,Empate,0,3,2,14,3,0,13-14
136,24/11/13,Valencia,1,Visitante,Elche,Derrota,Empate,0,8,7,10,2,0,13-14
137,24/11/13,Levante,0,Local,Villarreal,Derrota,Derrota,0,1,5,17,1,1,13-14
